Name,SMILES,Planarity,RDKit Planarity,RDKit MMFFOptimize Planarity,HOMO-LUMO Energy Gap /eV,Linker Type,Functional Group
b_v7_imine_b_16_B_sulf_acid_B,COc1cc2ccn(C)c2c(C=Nc2cnc3cc(S(=O)(=O)O)ccc3n2)c1OC,0.8859101582326478,0.4524260934529817,0.7169537880158917,3.1627792843615,imine,Sulfonic acid
b_v7_imine_b_16_B_sulf_acid_C,COc1cc2ccn(C)c2c(C=Nc2cc(S(=O)(=O)O)cc3nccnc23)c1OC,0.7271939856873766,0.9486454739777229,0.5936577271656337,3.0724374859955,imine,Sulfonic acid
b_v7_imine_b_16_B_sulf_acid_D,COc1cc2ccn(C)c2c(C=Nc2c(S(=O)(=O)O)ccc3nccnc23)c1OC,0.6700751882255664,0.5740455620875704,0.5497908700614981,3.170126358325,imine,Sulfonic acid
b_v7_imine_b_16_B_sulf_acid_E,COc1cc2ccn(C)c2c(C=Nc2cnc3ccc(S(=O)(=O)O)cc3n2)c1OC,0.8854818771075141,0.7977192897704264,0.708649273839471,3.1720311552785,imine,Sulfonic acid
b_v7_imine_b_16_B_Br_A,COc1cc2ccn(C)c2c(C=Nc2cnc3ccc(Br)cc3n2)c1OC,0.8874697403672331,0.15048258683657684,0.7101010114864248,3.302917917369,imine,Br
b_v7_imine_b_16_B_Br_B,COc1cc2ccn(C)c2c(C=Nc2cnc3cc(Br)ccc3n2)c1OC,0.8890672350377651,0.08464248864980067,0.7148383729014091,3.293121818751001,imine,Br
b_v7_imine_b_16_B_Br_C,COc1cc2ccn(C)c2c(C=Nc2c(Br)ccc3nccnc23)c1OC,0.4494945797074949,0.9006546979371044,0.5467620054834428,3.3173399514455,imine,Br
b_v7_imine_b_16_B_Br_D,COc1cc2ccn(C)c2c(C=Nc2cc(Br)cc3nccnc23)c1OC,0.7222980323930603,0.8140812799527499,0.6078039155707429,3.294754501854,imine,Br
b_v7_imine_b_16_B_Br_E,COc1cc2ccn(C)c2c(C=Nc2cc3nccnc3cc2Br)c1OC,0.8885818099952596,0.7599725142481168,0.40709849083898425,3.3331225547745005,imine,Br
b_v7_imine_b_16_B_trifluro_A,COc1cc2ccn(C)c2c(C=Nc2c(C(F)(F)F)ccc3nccnc23)c1OC,0.625606885838371,0.5478456001964984,0.5806132489796796,3.1856368478034995,imine,Trifluoro
b_v7_imine_b_16_B_trifluro_B,COc1cc2ccn(C)c2c(C=Nc2cc(C(F)(F)F)cc3nccnc23)c1OC,0.7247237363731936,0.6860182649667306,0.6024929619099147,3.2161135990595,imine,Trifluoro
b_v7_imine_b_16_B_trifluro_C,COc1cc2ccn(C)c2c(C=Nc2cnc3cc(C(F)(F)F)ccc3n2)c1OC,0.8881236013382291,0.3625441418337594,0.7291786439263929,3.304550600472,imine,Trifluoro
b_v7_imine_b_16_B_trifluro_D,COc1cc2ccn(C)c2c(C=Nc2cnc3ccc(C(F)(F)F)cc3n2)c1OC,0.8865787566254049,0.5864106825586383,0.7277695801294454,3.273529621515,imine,Trifluoro
b_v7_imine_b_16_B_trifluro_E,COc1cc2ccn(C)c2c(C=Nc2cc3nccnc3cc2C(F)(F)F)c1OC,0.8533212998175236,0.5667698166822495,0.5151327589585197,3.2923054771995,imine,Trifluoro
b_v7_imine_b_16_C_acetate_A,COC(=O)c1cnc2cccc(N=Cc3c(OC)c(OC)cc4ccn(C)c34)c2n1,0.6817951827379181,0.5143687184596448,0.5783216775162949,3.079784559959,imine,Acetate
b_v7_imine_b_16_C_acetate_B,COC(=O)c1cnc2ccc(N=Cc3c(OC)c(OC)cc4ccn(C)c34)cc2n1,0.8243230830757005,0.1467834473987576,0.5102960366784303,3.278971898525,imine,Acetate
b_v7_imine_b_16_C_acetate_C,COC(=O)c1cnc2cc(N=Cc3c(OC)c(OC)cc4ccn(C)c34)ccc2n1,0.8416345981807962,0.5903763145983933,0.5330984306884572,3.2479509195680003,imine,Acetate
b_v7_imine_b_16_C_acetate_D,COC(=O)c1cnc2c(N=Cc3c(OC)c(OC)cc4ccn(C)c34)cccc2n1,0.7553949436593786,0.18066815437187575,0.6223222274761928,3.0659067535835005,imine,Acetate
b_v7_imine_b_16_C_amide_A,CNC(=O)c1cnc2c(N=Cc3c(OC)c(OC)cc4ccn(C)c34)cccc2n1,0.7529156114131437,0.5525146878167013,0.6177128623684394,3.116792043627,imine,Amide
b_v7_imine_b_16_C_amide_B,CNC(=O)c1cnc2ccc(N=Cc3c(OC)c(OC)cc4ccn(C)c34)cc2n1,0.8678460494041058,0.972439790347032,0.5408679520272451,3.2985640957610003,imine,Amide
b_v7_imine_b_16_C_amide_D,CNC(=O)c1cnc2cccc(N=Cc3c(OC)c(OC)cc4ccn(C)c34)c2n1,0.7686678296085885,0.3087435821770308,0.6189736935446195,3.2876795417409994,imine,Amide
b_v7_imine_b_16_C_amide_E,CNC(=O)c1cnc2cc(N=Cc3c(OC)c(OC)cc4ccn(C)c34)ccc2n1,0.8443622422978782,0.9297288718021781,0.5384464189248979,3.2931218187510005,imine,Amide
b_v7_imine_b_16_C_methoxy_B,COc1cnc2c(N=Cc3c(OC)c(OC)cc4ccn(C)c34)cccc2n1,0.7501543288420061,0.4220177694149194,0.6240833129246883,3.5638750999985,imine,Methoxy
b_v7_imine_b_16_C_methoxy_C,COc1cnc2cccc(N=Cc3c(OC)c(OC)cc4ccn(C)c34)c2n1,0.7700668643714375,0.7537218550409586,0.6383855288733811,3.604147949872501,imine,Methoxy
b_v7_imine_b_16_C_methoxy_D,COc1cnc2ccc(N=Cc3c(OC)c(OC)cc4ccn(C)c34)cc2n1,0.8257247507461232,0.5856843575664586,0.5203740146235001,3.619658439351,imine,Methoxy
b_v7_imine_b_16_C_methoxy_E,COc1cnc2cc(N=Cc3c(OC)c(OC)cc4ccn(C)c34)ccc2n1,0.8483864126626992,0.18151076469355396,0.5387666873707798,3.6297266518195,imine,Methoxy
b_v7_imine_b_16_C_carbonyl_A,COc1cc2ccn(C)c2c(C=Nc2ccc3ncc(C=O)nc3c2)c1OC,0.8141381213374584,0.898623690106507,0.5044867345737727,3.0895806585770003,imine,Carbonyl
b_v7_imine_b_16_C_carbonyl_B,COc1cc2ccn(C)c2c(C=Nc2cccc3ncc(C=O)nc23)c1OC,0.7336393306459574,0.6578102215823463,0.6052074625530117,2.9211421851175,imine,Carbonyl
b_v7_imine_b_16_C_carbonyl_E,COc1cc2ccn(C)c2c(C=Nc2ccc3nc(C=O)cnc3c2)c1OC,0.8129243432847861,0.4721153522092762,0.5087522920647685,3.0740701690985,imine,Carbonyl
b_v7_imine_b_16_C_F_A,COc1cc2ccn(C)c2c(C=Nc2ccc3nc(F)cnc3c2)c1OC,0.8163417582772495,0.15949004207016246,0.5081417895532656,3.4561180152005,imine,F
b_v7_imine_b_16_C_F_E,COc1cc2ccn(C)c2c(C=Nc2ccc3ncc(F)nc3c2)c1OC,0.8119799249727806,0.24749751806100564,0.5026244962175413,3.4422402088250004,imine,F
b_v7_imine_b_16_C_Cl_A,COc1cc2ccn(C)c2c(C=Nc2ccc3ncc(Cl)nc3c2)c1OC,0.8137704629668374,0.24666583007069023,0.5020066908081754,3.3842799586685,imine,Cl
b_v7_imine_b_16_C_Cl_B,COc1cc2ccn(C)c2c(C=Nc2ccc3nc(Cl)cnc3c2)c1OC,0.8146743614337508,0.6593757373271077,0.5079451710618346,3.387273211024,imine,Cl
b_v7_imine_b_16_C_Cl_C,COc1cc2ccn(C)c2c(C=Nc2cccc3ncc(Cl)nc23)c1OC,0.7087047959237974,0.3417455091889624,0.5732130335126482,3.23271254394,imine,Cl
b_v7_imine_b_16_C_Cl_D,COc1cc2ccn(C)c2c(C=Nc2cccc3nc(Cl)cnc23)c1OC,0.7307601295585218,0.32457942355712444,0.6027943653145011,3.304278486621499,imine,Cl
b_v7_imine_b_16_C_OH_B,COc1cc2ccn(C)c2c(C=Nc2ccc3ncc(O)nc3c2)c1OC,0.8144942164873277,0.5622580195963603,0.5119478192547519,3.5671404662045,imine,OH
b_v7_imine_b_16_C_OH_C,COc1cc2ccn(C)c2c(C=Nc2ccc3nc(O)cnc3c2)c1OC,0.820031049757849,0.644922489994281,0.5129281786567186,3.570677946261,imine,OH
b_v7_imine_b_16_C_methyl_A,COc1cc2ccn(C)c2c(C=Nc2cccc3ncc(C)nc23)c1OC,0.7213642643294025,0.8222071711578107,0.6018652218279847,3.5040100528885,imine,Methyl
b_v7_imine_b_16_C_methyl_B,COc1cc2ccn(C)c2c(C=Nc2ccc3ncc(C)nc3c2)c1OC,0.812377334185054,0.8216134641369084,0.5132609003893727,3.5894538019455,imine,Methyl
b_v7_imine_b_16_C_methyl_C,COc1cc2ccn(C)c2c(C=Nc2ccc3nc(C)cnc3c2)c1OC,0.8147117588983575,0.6994422521663799,0.5124400396631019,3.5897259157960004,imine,Methyl
b_v7_imine_b_16_C_methyl_E,COc1cc2ccn(C)c2c(C=Nc2cccc3nc(C)cnc23)c1OC,0.7177921017774496,0.6646842939313986,0.6051229559176012,3.497751434327,imine,Methyl
b_v7_imine_b_16_C_cyanide_A,COc1cc2ccn(C)c2c(C=Nc2cccc3ncc(C#N)nc23)c1OC,0.7180316508204243,0.7151275685259129,0.5735236497426235,2.8683520981205,imine,Cyano
b_v7_imine_b_16_C_cyanide_B,COc1cc2ccn(C)c2c(C=Nc2ccc3nc(C#N)cnc3c2)c1OC,0.81502014845874,0.466403426487159,0.5074405376278212,3.1301256223015,imine,Cyano
b_v7_imine_b_16_C_cyanide_C,COc1cc2ccn(C)c2c(C=Nc2ccc3ncc(C#N)nc3c2)c1OC,0.8130719395659035,0.43189143081762305,0.49641624880221563,3.0811451292115,imine,Cyano
b_v7_imine_b_16_C_cyanide_E,COc1cc2ccn(C)c2c(C=Nc2cccc3nc(C#N)cnc23)c1OC,0.7329343478619827,0.5109304819262622,0.6045810886524996,2.9467208870645,imine,Cyano
b_v7_imine_b_16_C_sulf_acid_A,COc1cc2ccn(C)c2c(C=Nc2ccc3nc(S(=O)(=O)O)cnc3c2)c1OC,0.8151142261513151,0.1881664551849297,0.5147019920693593,3.0425049624405003,imine,Sulfonic acid
b_v7_imine_b_16_C_sulf_acid_D,COc1cc2ccn(C)c2c(C=Nc2cccc3ncc(S(=O)(=O)O)nc23)c1OC,0.7658733731694147,0.07495489250303071,0.4804041727531335,3.2359779101460004,imine,Sulfonic acid
b_v7_imine_b_16_C_sulf_acid_E,COc1cc2ccn(C)c2c(C=Nc2ccc3ncc(S(=O)(=O)O)nc3c2)c1OC,0.855482473799962,0.6651844074119048,0.5572037565974639,2.991075444696,imine,Sulfonic acid
b_v7_imine_b_16_C_Br_B,COc1cc2ccn(C)c2c(C=Nc2cccc3ncc(Br)nc23)c1OC,0.6891462946690459,0.5326549461780242,0.5800069105275396,3.2269981530795,imine,Br
b_v7_imine_b_16_C_Br_C,COc1cc2ccn(C)c2c(C=Nc2cccc3nc(Br)cnc23)c1OC,0.7267875637685355,0.22181218024160412,0.6032908119834407,3.262645067495,imine,Br
b_v7_imine_b_16_C_Br_D,COc1cc2ccn(C)c2c(C=Nc2ccc3ncc(Br)nc3c2)c1OC,0.8134812677528042,0.3016032949705259,0.5044415584427917,3.3821030478645,imine,Br
b_v7_imine_b_16_C_Br_E,COc1cc2ccn(C)c2c(C=Nc2ccc3nc(Br)cnc3c2)c1OC,0.8154817085065837,0.2739786744116294,0.5090438649752723,3.3826472755655,imine,Br
b_v7_imine_b_16_C_trifluro_B,COc1cc2ccn(C)c2c(C=Nc2ccc3nc(C(F)(F)F)cnc3c2)c1OC,0.8130732065978911,0.5291067058611291,0.5164916892749238,3.3118976744355,imine,Trifluoro
b_v7_imine_b_16_C_trifluro_C,COc1cc2ccn(C)c2c(C=Nc2ccc3ncc(C(F)(F)F)nc3c2)c1OC,0.8127127860410033,0.5696148290838868,0.5129523541737961,3.268631572206,imine,Trifluoro
b_v7_imine_b_16_C_trifluro_D,COc1cc2ccn(C)c2c(C=Nc2cccc3ncc(C(F)(F)F)nc23)c1OC,0.6633642234081764,0.5055398461031156,0.5663698814671794,3.1031863511020004,imine,Trifluoro
b_v7_imine_b_16_C_trifluro_E,COc1cc2ccn(C)c2c(C=Nc2cccc3nc(C(F)(F)F)cnc23)c1OC,0.7234746746262559,0.24992992197711159,0.6030502157150194,3.104274806504,imine,Trifluoro
b_v7_imine_b_17_A_acetate_A,COC(=O)c1cnc2c(N=Cc3c(OC)c(OC)cc4ccn(C)c34)scc2n1,0.9416714342898752,0.7138347918827286,0.6553923628136412,2.60685068779,imine,Acetate
b_v7_imine_b_17_A_acetate_C,COC(=O)c1cnc2csc(N=Cc3c(OC)c(OC)cc4ccn(C)c34)c2n1,0.9233305527222286,0.5392175889799412,0.6820557642504632,2.6914780952955,imine,Acetate
b_v7_imine_b_17_A_amide_A,CNC(=O)c1cnc2c(N=Cc3c(OC)c(OC)cc4ccn(C)c34)scc2n1,0.9408043741820488,0.36369816365493257,0.6475517725803606,2.636783211345,imine,Amide
b_v7_imine_b_17_A_amide_B,CNC(=O)c1cnc2csc(N=Cc3c(OC)c(OC)cc4ccn(C)c34)c2n1,0.970125172536848,0.4779638969309715,0.7170243273999182,2.6544706116275,imine,Amide
b_v7_imine_b_18_B_acetate_A,COC(=O)c1cc2nsnc2c(N=Cc2c(OC)c(OC)cc3ccn(C)c23)n1,0.9087577548098138,0.0737157785640141,0.7855690325486197,2.6884848429399995,imine,Acetate
b_v7_imine_b_18_B_acetate_B,COC(=O)c1ncc2nsnc2c1N=Cc1c(OC)c(OC)cc2ccn(C)c12,0.479678890609677,0.37864178808572313,0.46410693365346084,2.626442885026,imine,Acetate
b_v7_imine_b_18_B_amide_A,CNC(=O)c1ncc2nsnc2c1N=Cc1c(OC)c(OC)cc2ccn(C)c12,0.6296998482200221,0.5554386589395244,0.4898271690490307,2.5200463694805,imine,Amide
b_v7_imine_b_18_B_amide_B,CNC(=O)c1cc2nsnc2c(N=Cc2c(OC)c(OC)cc3ccn(C)c23)n1,0.8967567088299606,0.4523541441687239,0.7723414675180683,2.788078512223,imine,Amide
b_v7_thio_b_14_B_acetate_A,COC(=O)c1cccc2cc(C3:ccc(-c4c(OC)c(OC)cc5ccn(C)c45)s:3)ccc12,0.4948522184956024,0.8277604059602015,0.35754757015596667,3.544555016613,thio,Acetate
b_v7_thio_b_14_B_acetate_B,COC(=O)c1ccc(C2:ccc(-c3c(OC)c(OC)cc4ccn(C)c34)s:2)c2ccccc12,0.508455196659772,0.882910088049885,0.0755704316967441,3.527683957882,thio,Acetate
b_v7_thio_b_14_B_acetate_C,COC(=O)c1cccc2ccc(C3:ccc(-c4c(OC)c(OC)cc5ccn(C)c45)s:3)cc12,0.5454879924404571,0.9197607053638619,0.3639871270775876,3.398157765044,thio,Acetate
b_v7_thio_b_14_B_acetate_D,COC(=O)c1cc(C2:ccc(-c3c(OC)c(OC)cc4ccn(C)c34)s:2)cc2ccccc12,0.5101899945409213,0.9002516836639658,0.34967510417601677,3.5121734684035,thio,Acetate
b_v7_thio_b_14_B_acetate_E,COC(=O)c1cccc2c(C3:ccc(-c4c(OC)c(OC)cc5ccn(C)c45)s:3)cccc12,0.3981511784674055,0.8883260043414203,0.053543371480345756,3.5442829027625,thio,Acetate
b_v7_thio_b_14_B_acetate_F,COC(=O)c1c(C2:ccc(-c3c(OC)c(OC)cc4ccn(C)c34)s:2)ccc2ccccc12,0.4101366299255293,0.9209294086802107,0.16657823048196704,3.733129915009501,thio,Acetate
b_v7_thio_b_16_B_acetate_A,COC(=O)c1ccc2ncc(C3:ccc(-c4c(OC)c(OC)cc5ccn(C)c45)s:3)nc2c1,0.597186343888689,0.8872149146213755,0.5129005002860062,3.1132545635705,thio,Acetate
b_v7_thio_b_16_B_acetate_D,COC(=O)c1ccc2nccnc2c1C1:ccc(-c2c(OC)c(OC)cc3ccn(C)c23)s:1,0.4282320530082021,0.8510152780633371,0.16082057650065038,3.0917575693809995,thio,Acetate
b_v7_thio_b_16_B_acetate_E,COC(=O)c1ccc2nc(C3:ccc(-c4c(OC)c(OC)cc5ccn(C)c45)s:3)cnc2c1,0.677766422301612,0.8980434845075117,0.512763284476471,3.1072680588595,thio,Acetate
b_v7_thio_b_16_B_amide_A,CNC(=O)c1ccc2ncc(C3:ccc(-c4c(OC)c(OC)cc5ccn(C)c45)s:3)nc2c1,0.600047305040513,0.8848309700791279,0.5161719117437352,3.1619629428100007,thio,Amide
b_v7_thio_b_16_B_amide_C,CNC(=O)c1ccc2nc(C3:ccc(-c4c(OC)c(OC)cc5ccn(C)c45)s:3)cnc2c1,0.6002884445784906,0.9146261318934538,0.5144918355123838,3.120057409833,thio,Amide
b_v7_thio_b_16_B_amide_E,CNC(=O)c1ccc2nccnc2c1C1:ccc(-c2c(OC)c(OC)cc3ccn(C)c23)s:1,0.294894640682246,0.9152921789171615,0.14507881010894516,3.1655004228665,thio,Amide
b_v7_thio_b_16_B_methoxy_A,COc1ccc2nc(C3:ccc(-c4c(OC)c(OC)cc5ccn(C)c45)s:3)cnc2c1,0.6620875070504277,0.9142700685446925,0.511027152905875,3.4343489071605,thio,Methoxy
b_v7_thio_b_16_B_methoxy_D,COc1ccc2ncc(C3:ccc(-c4c(OC)c(OC)cc5ccn(C)c45)s:3)nc2c1,0.5886492526856206,0.9205025856092516,0.5109362391206241,3.396525081941,thio,Methoxy
b_v7_thio_b_16_B_F_B,COc1cc2ccn(C)c2c(-c2cc:C(c3cnc4ccc(F)cc4n3):s2)c1OC,0.5847114114184463,0.9057759812570885,0.5096469579432262,3.2139366882555,thio,F
b_v7_thio_b_16_B_Cl_A,COc1cc2ccn(C)c2c(-c2cc:C(c3cnc4ccc(Cl)cc4n3):s2)c1OC,0.5844289076548915,0.9028714262614355,0.5126265411885981,3.1521668441920005,thio,Cl
b_v7_thio_b_16_B_Cl_E,COc1cc2ccn(C)c2c(-c2cc:C(c3cnc4cc(Cl)ccc4n3):s2)c1OC,0.5835593105908714,0.8289371715931098,0.5098021240241204,3.1540716411455,thio,Cl
b_v7_thio_b_16_B_methyl_A,COc1cc2ccn(C)c2c(-c2cc:C(c3cnc4ccc(C)cc4n3):s2)c1OC,0.5733609831719213,0.8361431463829155,0.5621111229334562,3.3597897121235007,thio,Methyl
b_v7_thio_b_16_B_methyl_B,COc1cc2ccn(C)c2c(-c2cc:C(c3cnc4cc(C)ccc4n3):s2)c1OC,0.5751066577325523,0.9013183979487669,0.5072991372652703,3.3630550783295,thio,Methyl
b_v7_thio_b_16_B_cyanide_A,COc1cc2ccn(C)c2c(-c2cc:C(c3cnc4ccc(C#N)cc4n3):s2)c1OC,0.6626804955629907,0.8850238445126559,0.511437236517846,2.9826399153305,thio,Cyano
b_v7_thio_b_16_B_cyanide_B,COc1cc2ccn(C)c2c(-c2cc:C(c3cnc4cc(C#N)ccc4n3):s2)c1OC,0.6654853738379929,0.9005327980159958,0.5630034813298351,2.9483535701675,thio,Cyano
b_v7_thio_b_16_B_Br_A,COc1cc2ccn(C)c2c(-c2cc:C(c3cnc4ccc(Br)cc4n3):s2)c1OC,0.5805740841563636,0.8665808974025273,0.5121213000927898,3.1948887187205,thio,Br
b_v7_thio_b_16_B_Br_B,COc1cc2ccn(C)c2c(-c2cc:C(c3cnc4cc(Br)ccc4n3):s2)c1OC,0.5812526564535831,0.8836243229387439,0.5093171726216036,3.151622616491,thio,Br
b_v7_thio_b_16_B_trifluro_C,COc1cc2ccn(C)c2c(-c2cc:C(c3cnc4cc(C(F)(F)F)ccc4n3):s2)c1OC,0.6578061497938708,0.8998282787154477,0.5627097363063929,3.1325746469560003,thio,Trifluoro
b_v7_thio_b_16_B_trifluro_D,COc1cc2ccn(C)c2c(-c2cc:C(c3cnc4ccc(C(F)(F)F)cc4n3):s2)c1OC,0.6548395455772694,0.8910155646405493,0.5633007293384156,3.1459082256305004,thio,Trifluoro
b_v7_thio_b_16_C_acetate_A,COC(=O)c1cnc2cccc(C3:ccc(-c4c(OC)c(OC)cc5ccn(C)c45)s:3)c2n1,0.5732943283498756,0.8899303227090922,0.11633566002553511,2.8103918479640004,thio,Acetate
b_v7_thio_b_16_C_acetate_B,COC(=O)c1cnc2ccc(C3:ccc(-c4c(OC)c(OC)cc5ccn(C)c45)s:3)cc2n1,0.5520841936694096,0.8888494530998969,0.3678327648247753,2.9913475585465,thio,Acetate
b_v7_thio_b_16_C_acetate_C,COC(=O)c1cnc2cc(C3:ccc(-c4c(OC)c(OC)cc5ccn(C)c45)s:3)ccc2n1,0.5591600258806992,0.9031415908410398,0.36255496623934663,2.9597823518885003,thio,Acetate
b_v7_thio_b_16_C_amide_B,CNC(=O)c1cnc2ccc(C3:ccc(-c4c(OC)c(OC)cc5ccn(C)c45)s:3)cc2n1,0.5344121681724687,0.8866487381146104,0.36529977613679715,3.060192362723,thio,Amide
b_v7_thio_b_16_C_amide_E,CNC(=O)c1cnc2cc(C3:ccc(-c4c(OC)c(OC)cc5ccn(C)c45)s:3)ccc2n1,0.5567008757077628,0.8160456887477775,0.3635361564677305,3.016109918942,thio,Amide
b_v7_thio_b_17_A_acetate_C,COC(=O)c1cnc2csc(C3:ccc(-c4c(OC)c(OC)cc5ccn(C)c45)s:3)c2n1,0.6097711082975869,0.9125904646083781,0.437278551955658,2.570387431823,thio,Acetate
g_v2_single_g_9_A_acetate_A,COC(=O)c1cc(C2:cc3cc(OC)c(OC)cc3[nH]:2)c2nsnc2c1,0.9999947772712506,0.9999999999329078,0.9999999999997405,2.4226296110015006,single,Acetate
g_v2_single_g_9_A_acetate_B,COC(=O)c1ccc2nsnc2c1C1:cc2cc(OC)c(OC)cc2[nH]:1,0.8860546452124834,0.8885651077681318,0.770997921322611,2.5265771018925007,single,Acetate
g_v2_single_g_9_A_amide_A,CNC(=O)c1cc(C2:cc3cc(OC)c(OC)cc3[nH]:2)c2nsnc2c1,0.9999985274060218,0.9999999965383283,0.9999637356430795,2.220176906229499,single,Amide
g_v2_single_g_9_A_amide_C,CNC(=O)c1ccc2nsnc2c1C1:cc2cc(OC)c(OC)cc2[nH]:1,0.90075799376523,0.8864956973231817,0.7966692791776682,2.4661678270815006,single,Amide
g_v2_single_g_9_A_amine_A,CNc1ccc2nsnc2c1C1:cc2cc(OC)c(OC)cc2[nH]:1,0.9289974252661674,0.9262574382842453,0.8331940786836461,2.4218132694500007,single,Amine
g_v2_single_g_9_A_methoxy_B,COc1cc2c:C(c3c(OC)ccc4nsnc34):[nH]c2cc1OC,0.992390612223952,0.9999999546946017,0.9669490429619227,2.3341926095889995,single,Methoxy
g_v2_single_g_9_A_methoxy_C,COc1cc(C2:cc3cc(OC)c(OC)cc3[nH]:2)c2nsnc2c1,0.9999999835317364,0.9999999932945617,0.9999999999991952,2.5429039329225,single,Methoxy
g_v2_single_g_9_A_F_A,COc1cc2c:C(c3c(F)ccc4nsnc34):[nH]c2cc1OC,0.9999999024925836,0.999999995393715,0.9999999999996055,2.297729353622,single,F
g_v2_single_g_9_A_Cl_A,COc1cc2c:C(c3cc(Cl)cc4nsnc34):[nH]c2cc1OC,0.999999830938665,0.999999999296714,0.9999999999624796,2.3456213913100004,single,Cl
g_v2_single_g_9_A_Cl_C,COc1cc2c:C(c3c(Cl)ccc4nsnc34):[nH]c2cc1OC,0.9998123917674782,0.9644099934296522,0.8793024739596571,2.3284782187285,single,Cl
g_v2_single_g_9_A_OH_A,COc1cc2c:C(c3c(O)ccc4nsnc34):[nH]c2cc1OC,0.926644285313629,0.9999999876395771,0.8552240968389884,2.543720274474,single,OH
g_v2_single_g_9_A_methyl_B,COc1cc2c:C(c3cc(C)cc4nsnc34):[nH]c2cc1OC,0.99999641080005,0.9999999638525506,0.9999997704076008,2.43814010048,single,Methyl
g_v2_single_g_9_A_methyl_C,COc1cc2c:C(c3c(C)ccc4nsnc34):[nH]c2cc1OC,0.9813194153247518,0.9393160190884333,0.8542778732056547,2.4340583927225,single,Methyl
g_v2_single_g_9_A_cyanide_B,COc1cc2c:C(c3c(C#N)ccc4nsnc34):[nH]c2cc1OC,0.9998757902236756,0.9343608229006235,0.9385155120969563,2.3132398431005003,single,Cyano
g_v2_single_g_9_A_sulf_acid_A,COc1cc2c:C(c3c(S(=O)(=O)O)ccc4nsnc34):[nH]c2cc1OC,0.8932249969721503,0.9164136860796672,0.5533362796348972,2.5012705137959994,single,Sulfonic acid
g_v2_single_g_9_A_Br_A,COc1cc2c:C(c3c(Br)ccc4nsnc34):[nH]c2cc1OC,0.9803701788081768,0.9483556713125854,0.8038108191001478,2.326029194074,single,Br
g_v2_single_g_9_A_Br_B,COc1cc2c:C(c3cc(Br)cc4nsnc34):[nH]c2cc1OC,0.9999999697192692,0.9999999999392807,0.999999999888684,2.3377300896455,single,Br
g_v2_single_g_9_A_trifluro_A,COc1cc2c:C(c3cc(C(F)(F)F)cc4nsnc34):[nH]c2cc1OC,0.9999956281701884,0.9993238519949526,0.999999671148525,2.484943682766,single,Trifluoro
g_v2_single_g_9_A_trifluro_B,COc1cc2c:C(c3c(C(F)(F)F)ccc4nsnc34):[nH]c2cc1OC,0.9321434323391792,0.9072344690332553,0.8119173076179181,2.2958245566685,single,Trifluoro
g_v2_single_g_14_A_carbonyl_A,COc1cc2c:C(c3cccc4cc(C=O)ccc34):[nH]c2cc1OC,0.7043975297760422,0.9146136598216448,0.28143839092924383,3.226726039229,single,Carbonyl
g_v2_single_g_14_A_carbonyl_D,COc1cc2c:C(c3ccc4ccc(C=O)cc4c3):[nH]c2cc1OC,0.9429098683858051,0.9999999999687116,0.801031519248358,3.017742602045,single,Carbonyl
g_v2_single_g_14_A_carbonyl_E,COc1cc2c:C(c3cc(C=O)cc4ccccc34):[nH]c2cc1OC,0.7067843935881986,0.9162565116385012,0.40064948151963564,3.2155693713585003,single,Carbonyl
g_v2_single_g_14_A_carbonyl_F,COc1cc2c:C(c3cccc4ccc(C=O)cc34):[nH]c2cc1OC,0.792186323346206,0.918518882479645,0.12946838392417445,3.325775480811,single,Carbonyl
g_v2_single_g_14_A_carbonyl_G,COc1cc2c:C(c3ccc4cc(C=O)ccc4c3):[nH]c2cc1OC,0.9194105411892304,0.9999999986656347,0.7969839535966667,3.1089007419625,single,Carbonyl
g_v2_single_g_14_A_cyanide_A,COc1cc2c:C(c3cc(C#N)cc4ccccc34):[nH]c2cc1OC,0.7037020800605726,0.9139983352288775,0.40176138268691153,3.5317656656395,single,Cyano
g_v2_single_g_14_A_cyanide_B,COc1cc2c:C(c3ccc4cc(C#N)ccc4c3):[nH]c2cc1OC,0.91658625672691,0.9999999999892962,0.7890725150617723,3.3328504409240005,single,Cyano
g_v2_single_g_14_A_cyanide_C,COc1cc2c:C(c3ccc4ccc(C#N)cc4c3):[nH]c2cc1OC,0.905879563975324,0.9999999995946967,0.7912140636915544,3.5023773697855,single,Cyano
g_v2_single_g_14_A_cyanide_D,COc1cc2c:C(c3cccc4cc(C#N)ccc34):[nH]c2cc1OC,0.7004107536677214,0.9140597003906971,0.3006565582165736,3.5304050963870006,single,Cyano
g_v2_single_g_14_A_cyanide_G,COc1cc2c:C(c3cccc4ccc(C#N)cc34):[nH]c2cc1OC,0.7165465249006092,0.9155052627225458,0.25963922814208024,3.4607439506590003,single,Cyano
g_v2_single_g_14_B_carbonyl_A,COc1cc2c:C(c3ccc4c(C=O)cccc4c3):[nH]c2cc1OC,0.9393636006834348,0.9999999997594101,0.7787899284951395,2.9679457674035,single,Carbonyl
g_v2_single_g_14_B_carbonyl_B,COc1cc2c:C(c3ccc4cccc(C=O)c4c3):[nH]c2cc1OC,0.9107595330552832,0.9999999994952349,0.7783148746292531,3.1323025331055,single,Carbonyl
