D_A,donor,acceptor,D_A_a_crit,D_A_d_crit,A_D_a_crit,A_D_d_crit,Predicted_eg,Predicted_eg_Melanin_acceptor,HOMO-pi,LUMO-pi,HOMO-mel,LUMO-mel,Type,Melanin_substitution_type,DHI_or_DHICA
f_14_A_F,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,FC1:ccc2ccccc2c:1,1.2118130387931034,1.054620150862069,0.8327483514145927,0.9568708785364816,4.040346452,5.116828844802,-6.0569821982795,-1.1608376862329999,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_14_A_Cl,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,ClC1:ccc2ccccc2c:1,1.246834562404341,1.0893975233059692,0.8152756807413964,0.9330973082730254,3.911364487,5.226490726553499,-6.166644080030999,-1.28981965137,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_14_A_OH,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,OC1:ccc2ccccc2c:1,1.0867658276125096,0.9953597762522248,0.9198190789473684,1.0042880639097744,4.280895096,4.632466190912,-5.5726195443895,-0.9202890423910001,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_14_A_methyl,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,CC1:ccc2ccccc2c:1,1.1404937962150643,0.981263316,0.8747556002457962,1.016702977487291,4.342392826,4.8711100378005,-5.8112633912780005,-0.858791312178,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_14_A_cyanide,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,N#CC1:ccc2ccccc2c:1,1.3684252155342875,1.2385509768251206,0.7707338681892012,0.8515528867450902,3.440335412,5.528537100608499,-6.4686904540859995,-1.7608487265855002,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_14_A_sulf_acid,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,O=S(=O)(O)C1:ccc2ccccc2c:1,1.3581050053574162,1.1984540027552426,0.7699380470056053,0.8725046710591012,3.555439571,5.534251491469,-6.4744048449465,-1.645744567824,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_14_A_S,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,SC1:ccc2ccccc2c:1,1.186679237659102,1.054549128,0.8496012153437144,0.9560523031848516,4.040618566,5.0153303785655,-5.9554837320430005,-1.1605655723825001,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_14_A_Br,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,BrC1:ccc2ccccc2c:1,1.2203739345614515,1.0763678856200165,0.8300556586270872,0.9411078717201168,3.958712297,5.1334277896825,-6.07358114316,-1.242471841383,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_14_A_trifluro,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,FC(F)(F)C1:ccc2ccccc2c:1,1.3196306880633104,1.1474316699640947,0.7821287647969632,0.8995055192048349,3.713537718,5.4479914008604995,-6.388144754338,-1.4876464206835,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_14_B_acetate,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,COC(=O)C1:cccc2ccccc:12,1.2491931765790687,1.2032426617488858,0.8284308538778965,0.8600677177018305,3.54128965,5.143496002151,-6.0836493556285,-1.65989448805,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_14_B_amide,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,CNC(=O)C1:cccc2ccccc:12,1.2254480286738352,1.1225089605734768,0.8327483514145927,0.9091150818974686,3.795988214,5.116828844802,-6.0569821982795,-1.405195923982,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_14_B_amine,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,CNC1:cccc2ccccc:12,0.9189993,0.9131677163517612,1.0973370707778556,1.104344779257183,4.666208308,3.883064646635,-4.8232180001125,-0.534975830083,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_14_B_methoxy,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,COC1:cccc2ccccc:12,1.0512897600865851,0.941554928,0.948340601,1.0588662790697676,4.525525448,4.493143899455999,-5.4332972529334995,-0.6756586907915001,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_14_B_carbonyl,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,O=CC1:cccc2ccccc:12,1.3443556613396803,1.3310948656919417,0.7944698122780315,0.8023845763571792,3.2011473372820003,5.363363993355,-6.3035173468325,-2.000036801175,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_14_B_F,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,FC1:cccc2ccccc:12,1.1865971901589605,1.0328474375041226,0.8469818260493294,0.9730636088273474,4.125518087,5.030840868044,-5.9709942215215,-1.0756660510265001,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_14_B_Cl,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,ClC1:cccc2ccccc:12,1.2275006965728616,1.0907634438562273,0.8274240422721268,0.9311492734478204,3.906466438,5.1497546207125,-6.08990797419,-1.294717700679,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_14_B_OH,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,OC1:cccc2ccccc:12,1.064455264759586,0.9530736457699328,0.9366551022849624,1.0461179566933845,4.470830564,4.5491993526589996,-5.4893527061365,-0.730353574742,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_14_B_methyl,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,CC1:cccc2ccccc:12,1.1358353972185178,0.9944116339620244,0.8798179570738286,1.004944375772559,4.2849768038235005,4.843082311199,-5.7832356646765,-0.9162073346335,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_14_B_cyanide,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,N#CC1:cccc2ccccc:12,1.3626391484521003,1.2723653205492809,0.7782029619322135,0.8334161614153663,3.348905158,5.475474899761,-6.4156282532385,-1.8522789803535002,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_14_B_sulf_acid,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,O=S(=O)(O)C1:cccc2ccccc:12,1.349455677,1.217651632970451,0.7770059048280652,0.8611124894556642,3.499384117,5.4839104291265,-6.424063782604001,-1.701800021027,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_14_B_S,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,SC1:cccc2ccccc:12,1.2045060658578854,1.0855459272097054,0.8414745553226933,0.9336880004298994,3.925242293,5.0637666439545,-6.003919997432,-1.2759418449945001,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_14_B_Br,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,BrC1:cccc2ccccc:12,1.200384959098096,1.0764418780504572,0.8430601916657693,0.9401313664261872,3.958440183,5.054242659187,-5.994396012664501,-1.2427439552335,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_14_B_trifluro,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,FC(F)(F)C1:cccc2ccccc:12,1.3225302906414926,1.1639782948041328,0.783028303,0.8896889688968898,3.660747631,5.441732782299,-6.3818861357765,-1.5404365076805,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_B_acetate,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,COC(=O)C1:ccc2nccnc2c:1,1.4802619442907212,1.4442907212691385,0.7504552861113774,0.7691459791047638,2.950258367,5.677927604533,-6.6180809580105,-2.250925771336,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_B_amide,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,CNC(=O)C1:ccc2nccnc2c:1,1.4655079250720462,1.4102125360230549,0.7518244670635683,0.7813040138275399,3.021552196,5.6675872782139995,-6.6077406316915,-2.1796319425050004,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_B_amine,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,CNC1:ccc2nccnc2c:1,1.0529191832039115,1.1258987633016968,0.955108265,0.8931991460811223,3.784559433,4.4613065789475,-5.401459932425,-1.4166247057030001,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_B_methoxy,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,COC1:ccc2nccnc2c:1,1.300272904483431,1.2209746588693955,0.802614044,0.8547411583803177,3.489860133,5.308941223255,-6.2490945767325,-1.7113240057945,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_B_carbonyl,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,O=CC1:ccc2nccnc2c:1,1.5988579586009994,1.5967166309778729,0.7272431729518856,0.728218466,2.668620532,5.859155428966,-6.7993087824435,-2.5325636066035,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_B_F,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,FC1:ccc2nccnc2c:1,1.4598565681301383,1.3695119818086408,0.7486255199120333,0.7980111870727161,3.111349767,5.6918054109085,-6.631958764386,-2.08983437184,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_B_Cl,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,ClC1:ccc2nccnc2c:1,1.5045746897363892,1.4185161699429296,0.7376230627914645,0.7823731687785577,3.003864796,5.7767049322645,-6.716858285742,-2.1973193427875,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_B_OH,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,OC1:ccc2nccnc2c:1,1.3393571085878777,1.2521189828882135,0.7867658141988645,0.8415816711048586,3.4030558143530003,5.4158819665015,-6.356035319979,-1.798128324104,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_B_methyl,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,CC1:ccc2nccnc2c:1,1.342893664616122,1.2510186146840296,0.7848729386998146,0.8425141596912437,3.4060490667085004,5.4289434313255,-6.369096784803,-1.7951350717485,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_B_cyanide,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,N#CC1:ccc2nccnc2c:1,1.668080703569581,1.6201758923952403,0.7080394284680774,0.7289744981009224,2.629980365,6.018069917658,-6.9582232711355,-2.5712037733745,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_B_sulf_acid,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,O=S(=O)(O)C1:ccc2nccnc2c:1,1.6243248649729949,1.5662132426485298,0.7149901830966622,0.7415186521163417,2.720594277,5.9595654398005005,-6.899718793278001,-2.480589861158,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_B_S,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,SC1:ccc2nccnc2c:1,1.3447165494449622,1.3269214473349715,0.7937851675368784,0.8044304759973641,3.2112155497505004,5.3679899288135,-6.308143282291,-1.9899685887065,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_B_Br,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,BrC1:ccc2nccnc2c:1,1.4777500889996442,1.3936454254182982,0.7447091834308269,0.7896514005802064,3.057471224,5.7217379344635,-6.661891287941001,-2.143712914239,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_B_trifluro,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,FC(F)(F)C1:ccc2nccnc2c:1,1.5823370613189351,1.5097377554955649,0.7216461588091618,0.7563482188119268,2.8223648573860003,5.904598441999499,-6.844751795476999,-2.378819281071,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_C_acetate,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,COC(=O)C1:cnc2ccccc2n:1,1.458948164964056,1.4811766931517214,0.763444006,0.7519867388230707,2.8767876274860003,5.5813271876055,-6.521480541083,-2.324396510971,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_C_amide,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,CNC(=O)C1:cnc2ccccc2n:1,1.4069821279748125,1.4500416705250485,0.7808417273361923,0.7576543333000898,2.938557472,5.456971157927,-6.3971245114045,-2.2626266669075,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_C_amine,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,CNC1:cnc2ccccc2n:1,1.0979849581382146,1.111040158932879,0.918955399,0.908157277,3.835172609,4.636820012519999,-5.5769733659975,-1.3660115295100002,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_C_methoxy,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,COC1:cnc2ccccc2n:1,1.3319853502212728,1.1947962765145737,0.7825587206396801,0.8724137931034482,3.566324125,5.444998148505,-6.3851515019825005,-1.6348600138040001,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_C_carbonyl,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,O=CC1:cnc2ccccc2n:1,1.5604195654500694,1.676014128224339,0.7494137353433836,0.6977267288825078,2.542359705,5.6858189061974995,-6.625972259675,-2.6588244332355,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_C_F,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,FC1:cnc2ccccc2n:1,1.5787857518862958,1.373837515353571,0.7035855499640546,0.8085460100647017,3.101553668,6.056165856728,-6.9963192102055,-2.099630470458,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_C_Cl,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,ClC1:cnc2ccccc2n:1,1.5924744897959184,1.426658163265306,0.7065698041692988,0.7886923562855338,2.986721623,6.030587154781,-6.9707405082585,-2.214462515369,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_C_OH,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,OC1:cnc2ccccc2n:1,1.3816101026045775,1.2359116022099448,0.764077291,0.8541524348589832,3.447682486,5.576701252147,-6.5168546056245,-1.753501652622,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_C_methyl,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,CC1:cnc2ccccc2n:1,1.3287606804107548,1.227482951,0.7887472926006145,0.8538256182944644,3.4713563908285003,5.4022762739765,-6.342429627454,-1.7298277476285,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_C_cyanide,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,N#CC1:cnc2ccccc2n:1,1.7532425769107085,1.678529317182978,0.6902494930794323,0.7209732874900819,2.538550111,6.1731748124429995,-7.1133281659205,-2.6626340271425004,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_C_sulf_acid,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,O=S(=O)(O)C1:cnc2ccccc2n:1,2.0799549549549545,1.959334334334334,0.6446685878962537,0.6843557019349527,2.174733893,6.609645428644999,-7.549798782122499,-3.026450245261,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_C_S,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,SC1:cnc2ccccc2n:1,1.3852911646586348,1.310157295850067,0.7727497039084089,0.8170647453612319,3.252304741,5.514115066532001,-6.454268420009501,-1.9488793972810001,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_C_Br,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,BrC1:cnc2ccccc2n:1,1.537789661319073,1.395632798573975,0.7218457566957084,0.7953717789148574,3.0531174026100003,5.902965758896499,-6.843119112374,-2.148066735847,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_16_C_trifluro,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,FC(F)(F)C1:cnc2ccccc2n:1,1.6450039808917198,1.5584195859872612,0.7072719060523939,0.7465672990063235,2.73419997,6.02460065007,-6.9647540035475,-2.466984168633,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_17_A_acetate,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,COC(=O)C1:cnc2cscc2n:1,1.492461781760675,1.650922509225092,0.770241023,0.6963108706345303,2.580999872,5.532074580665,-6.4722279341425,-2.6201842664645,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_17_A_amide,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,CNC(=O)C1:cnc2cscc2n:1,1.4423176409725813,1.6201758923952403,0.7855422895555334,0.6993077154610213,2.629980365,5.424317495866999,-6.3644708493444995,-2.5712037733745,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_17_A_amine,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,CNC1:cnc2cscc2n:1,1.042627262881015,1.2114343184279746,0.9660086366440468,0.8314003701418878,3.5173436315630005,4.410965516605,-5.3511188700825,-1.6838405068939999,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_17_A_methoxy,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,COC1:cnc2cscc2n:1,1.2670340681362726,1.3075317301269205,0.8304078061197433,0.8046879143023812,3.2588354735880003,5.1312508788785,-6.0714042323560005,-1.942348664869,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_17_A_carbonyl,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,O=CC1:cnc2cscc2n:1,1.6027965398743924,1.8555516056404784,0.7547961052733058,0.6519811047912851,2.296368784,5.645273942473,-6.5854272959505,-2.9048153540875,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_17_A_F,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,FC1:cnc2cscc2n:1,1.4911404796867354,1.5329417523250122,0.7573515186689882,0.7366995550396596,2.779642983,5.626225972938,-6.5663793264155,-2.4215411555995,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_17_A_Cl,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,ClC1:cnc2cscc2n:1,1.5479213598197832,1.6034200286708988,0.7453117563065206,0.719514517,2.657463864,5.7171119990050006,-6.657265352482501,-2.543720274474,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_17_A_OH,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,OC1:cnc2cscc2n:1,1.3063398579594665,1.3562272648536289,0.8157428630964784,0.7857366117941237,3.141826518,5.223497474198,-6.1636508276755,-2.059357620584,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_17_A_methyl,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,CC1:cnc2cscc2n:1,1.3278289588041023,1.3609421171562663,0.8058772065256548,0.786269363,3.130941964,5.287444229065501,-6.227597582543001,-2.070242174604,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_17_A_cyanide,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,N#CC1:cnc2cscc2n:1,1.746489192819636,1.912199291732812,0.7192265294874151,0.6568987690611795,2.228340322,5.924462753086,-6.8646161065635,-2.9728438167125,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_17_A_sulf_acid,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,O=S(=O)(O)C1:cnc2cscc2n:1,2.109037900874636,2.2826530612244893,0.6730132806120256,0.6218249022220312,1.866701014,6.3312729595835,-7.271426313061,-3.334483124027,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_17_A_S,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,SC1:cnc2cscc2n:1,1.3484553298079596,1.4527321643937283,0.8065413340200877,0.7486479526139583,2.9331151945395004,5.283090407457499,-6.2232437609349995,-2.2680689439174997,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_17_A_Br,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,BrC1:cnc2cscc2n:1,1.5027469783238436,1.5641794026570772,0.7567659,0.7270442683162575,2.724131757,5.630579794546,-6.5707331480235,-2.4770523811015,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_17_A_trifluro,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,FC(F)(F)C1:cnc2cscc2n:1,1.6586751505510735,1.7792296329962505,0.7298191648023863,0.6803691275167786,2.394873998,5.838474776328,-6.7786281298055,-2.8063101402065,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_18_B_acetate,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,COC(=O)C1:cc2nsnc2cn:1,1.864834194931283,1.9744042365401588,0.6953992361666221,0.6568078870237145,2.158134948,6.127459685559001,-7.067613039036501,-3.0430491901415,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_18_B_amide,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,CNC(=O)C1:cc2nsnc2cn:1,1.6160802775024776,1.939915758176412,0.7589666537417604,0.6322702597906166,2.196503001,5.614252963516,-6.5544063169935,-3.004681137221,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_18_B_amine,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,CNC1:cc2nsnc2cn:1,1.1182815525029963,1.4436249654282287,0.9242710423798844,0.7159721402431827,2.9516189363735004,4.610152855171,-5.5503062086485,-2.2495652020834997,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_18_B_methoxy,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,COC1:cc2nsnc2cn:1,1.4051705642565973,1.6797897446899803,0.8056698909240584,0.6739555464087261,2.5366453143610004,5.288804798318,-6.2289581517955,-2.6645388240959997,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_18_B_carbonyl,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,O=CC1:cc2nsnc2cn:1,2.014098406880023,2.2076695333427323,0.6852354279712934,0.6251531594608788,1.930103542,6.218345711626001,-7.158499065103501,-3.2710805968605,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_18_B_F,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,FC1:cc2nsnc2cn:1,1.914520202020202,1.9771464646464645,0.6837394114051174,0.6620819142432975,2.1551416959600003,6.231951404151,-7.1721047576285,-3.046042442497,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_18_B_Cl,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,ClC1:cc2nsnc2cn:1,1.961281883584041,2.0482668410725964,0.6805893602225314,0.6516863699582753,2.080310387,6.260795472303999,-7.2009488257814995,-3.1208737513845,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_18_B_OH,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,OC1:cc2nsnc2cn:1,1.501157535001654,1.7262705324661007,0.7750061865874783,0.6739420935412027,2.468344738,5.4980603493525,-6.438213702830001,-2.7328394005715,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_18_B_methyl,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,CC1:cc2nsnc2cn:1,1.6732082836387292,1.6978206657269868,0.7160691421254801,0.7056886775196634,2.509706043,5.950585682734,-6.8907390362115,-2.6914780952955,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_18_B_cyanide,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,N#CC1:cc2nsnc2cn:1,2.350520127,2.360771898085331,0.6361051306008042,0.6333428118779705,1.80493117,6.698626657758501,-7.638780011236001,-3.3962529680905003,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_18_B_sulf_acid,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,O=S(=O)(O)C1:cc2nsnc2cn:1,2.589880159786951,2.978695073235685,0.6519965024774118,0.5668901194986885,1.4305025120785002,6.535358347458501,-7.475511700936001,-3.7706816263785,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_18_B_S,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,SC1:cc2nsnc2cn:1,1.5125144843568945,1.814484356894554,0.7797530126481427,0.6499850612488796,2.34834253,5.464590345741,-6.4047436992185,-2.852841608642,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_18_B_Br,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,BrC1:cc2nsnc2cn:1,1.815712653890088,1.9874349536743243,0.709001177,0.64774065,2.143985028,6.009906502143001,-6.950059855620501,-3.0571991103675002,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
f_18_B_trifluro,COC1=CC2=C(C=C1OC)NC(C(OC)=O)=C2,FC(F)(F)C1:cc2nsnc2cn:1,2.275766016713092,2.18091922,0.6309279181272412,0.6583665739957291,1.953777447,6.7535936555594995,-7.693747009037,-3.247406691867,-5.201184138457,-0.9401533534775,𝝿-frag,R = H,DHICA
h_0,COC1=CC2=C(C=C1OC)N(C)C(C(OC)=O)=C2,CC1=CSC=C1,1.2154313422496936,0.8312996216763469,0.7941865200570148,1.161168804724089,5.106760632,5.345404479222,-6.2529041706395,-0.0459872407345,-5.152747873068,-0.9074996914175,𝝿-frag,R = CH$_3$,DHICA
h_1,COC1=CC2=C(C=C1OC)N(C)C(C(OC)=O)=C2,COC1=CSC=C1,1.091174089068826,0.8421592442645075,0.9023134759976864,1.1691150954308849,5.040909081,4.704848475145,-5.6123481665625,-0.1118387925555,-5.152747873068,-0.9074996914175,𝝿-frag,R = CH$_3$,DHICA
h_2,COC1=CC2=C(C=C1OC)N(C)C(C(OC)=O)=C2,CNC1=CSC=C1,0.924173002,0.7855092895624591,1.1068463994324227,1.3022348350478892,5.404453185,3.835444722797501,-4.742944414215001,0.2517053117125,-5.152747873068,-0.9074996914175,𝝿-frag,R = CH$_3$,DHICA
h_3,COC1=CC2=C(C=C1OC)N(C)C(C(OC)=O)=C2,CC1=COC=C1,1.1764342705167177,0.7409289513677811,0.8076723959411886,1.282408366,5.729629236,5.2561511362580005,-6.1636508276755,0.57688136306,-5.152747873068,-0.9074996914175,𝝿-frag,R = CH$_3$,DHICA
h_4,COC1=CC2=C(C=C1OC)N(C)C(C(OC)=O)=C2,COC1=COC=C1,1.0837883546750424,0.7538535878231457,0.8999711566195557,1.2938563599653878,5.631396136,4.717093598417501,-5.624593289835,0.47864826302950003,-5.152747873068,-0.9074996914175,𝝿-frag,R = CH$_3$,DHICA
h_5,COC1=CC2=C(C=C1OC)N(C)C(C(OC)=O)=C2,CNC1=COC=C1,0.9487559507769696,0.7006646905595976,1.0789073305670815,1.460926694329184,6.058886995,3.9347662782300006,-4.8422659696475,0.9061391221650001,-5.152747873068,-0.9074996914175,𝝿-frag,R = CH$_3$,DHICA
h_6,COC1=CC2=C(C=C1OC)N(C)C(C(OC)=O)=C2,C1=CC=CO1,1.2160708172348025,0.7629970166772633,0.7793096558269643,1.242070033468205,5.563911901173499,5.4474471731595004,-6.354946864577,0.4111640281055,-5.152747873068,-0.9074996914175,𝝿-frag,R = CH$_3$,DHICA
