Name,SMILES,SYBA,Functional Group,Linker
g_v4_thio_g_18_B_trifluro_A,COc1cc2[nH]ccc2c(-c2cc:C(c3nc(C(F)(F)F)cc4nsnc34):s2)c1OC,33.55147877763424,trifluro,thio
g_v4_thio_g_18_B_trifluro_B,COc1cc2[nH]ccc2c(-c2cc:C(c3c(C(F)(F)F)ncc4nsnc34):s2)c1OC,24.9330359753488,trifluro,thio
g_v7_single_g_9_A_acetate_A,COC(=O)c1cc(C2:c(OC)c(OC)cc3cc[nH]c:23)c2nsnc2c1,35.11915475505032,acetate,single
g_v7_single_g_9_A_acetate_B,COC(=O)c1ccc2nsnc2c1C1:c(OC)c(OC)cc2cc[nH]c:12,32.59815869391115,acetate,single
g_v7_single_g_9_A_amide_A,CNC(=O)c1cc(C2:c(OC)c(OC)cc3cc[nH]c:23)c2nsnc2c1,33.71808725498175,amide,single
g_v7_single_g_9_A_amide_C,CNC(=O)c1ccc2nsnc2c1C1:c(OC)c(OC)cc2cc[nH]c:12,35.38514368003088,amide,single
g_v7_single_g_9_A_amine_A,CNc1ccc2nsnc2c1C1:c(OC)c(OC)cc2cc[nH]c:12,27.08857391438193,amine,single
g_v7_single_g_9_A_amine_B,CNc1cc(C2:c(OC)c(OC)cc3cc[nH]c:23)c2nsnc2c1,17.241686886774477,amine,single
g_v7_single_g_9_A_methoxy_B,COc1cc2cc[nH]c2:C(c2c(OC)ccc3nsnc23):c1OC,23.85774127597025,methoxy,single
g_v7_single_g_9_A_methoxy_C,COc1cc(C2:c(OC)c(OC)cc3cc[nH]c:23)c2nsnc2c1,23.54627375572339,methoxy,single
g_v7_single_g_9_A_carbonyl_A,COc1cc2cc[nH]c2:C(c2c(C=O)ccc3nsnc23):c1OC,19.12087377196669,carbonyl,single
g_v7_single_g_9_A_carbonyl_B,COc1cc2cc[nH]c2:C(c2cc(C=O)cc3nsnc23):c1OC,12.08542057459541,carbonyl,single
g_v7_single_g_9_A_F_A,COc1cc2cc[nH]c2:C(c2c(F)ccc3nsnc23):c1OC,22.968353207967247,F,single
g_v7_single_g_9_A_F_B,COc1cc2cc[nH]c2:C(c2cc(F)cc3nsnc23):c1OC,16.499918083804808,F,single
g_v7_single_g_9_A_Cl_A,COc1cc2cc[nH]c2:C(c2cc(Cl)cc3nsnc23):c1OC,18.74790103950379,Cl,single
g_v7_single_g_9_A_Cl_C,COc1cc2cc[nH]c2:C(c2c(Cl)ccc3nsnc23):c1OC,25.96505381480097,Cl,single
g_v7_single_g_9_A_OH_A,COc1cc2cc[nH]c2:C(c2c(O)ccc3nsnc23):c1OC,22.35541774011985,OH,single
g_v7_single_g_9_A_OH_B,COc1cc2cc[nH]c2:C(c2cc(O)cc3nsnc23):c1OC,9.478447036755783,OH,single
g_v7_single_g_9_A_methyl_B,COc1cc2cc[nH]c2:C(c2cc(C)cc3nsnc23):c1OC,21.160832515847364,methyl,single
g_v7_single_g_9_A_methyl_C,COc1cc2cc[nH]c2:C(c2c(C)ccc3nsnc23):c1OC,23.38836056456427,methyl,single
g_v7_single_g_9_A_cyanide_B,COc1cc2cc[nH]c2:C(c2c(C#N)ccc3nsnc23):c1OC,23.577319535628387,cyanide,single
g_v7_single_g_9_A_cyanide_C,COc1cc2cc[nH]c2:C(c2cc(C#N)cc3nsnc23):c1OC,18.06455599728229,cyanide,single
g_v7_single_g_9_A_sulf_acid_A,COc1cc2cc[nH]c2:C(c2c(S(=O)(=O)O)ccc3nsnc23):c1OC,24.906496420311143,acid,single
g_v7_single_g_9_A_sulf_acid_C,COc1cc2cc[nH]c2:C(c2cc(S(=O)(=O)O)cc3nsnc23):c1OC,18.057124718917585,acid,single
g_v7_single_g_9_A_S_B,COc1cc2cc[nH]c2:C(c2cc(S)cc3nsnc23):c1OC,-5.814225423074378,S,single
g_v7_single_g_9_A_S_C,COc1cc2cc[nH]c2:C(c2c(S)ccc3nsnc23):c1OC,-0.4816546192053272,S,single
g_v7_single_g_9_A_Br_A,COc1cc2cc[nH]c2:C(c2c(Br)ccc3nsnc23):c1OC,25.11526749793489,Br,single
g_v7_single_g_9_A_Br_B,COc1cc2cc[nH]c2:C(c2cc(Br)cc3nsnc23):c1OC,23.93099534701499,Br,single
g_v7_single_g_9_A_trifluro_A,COc1cc2cc[nH]c2:C(c2cc(C(F)(F)F)cc3nsnc23):c1OC,24.412309290591228,trifluro,single
g_v7_single_g_9_A_trifluro_B,COc1cc2cc[nH]c2:C(c2c(C(F)(F)F)ccc3nsnc23):c1OC,25.8247325087823,trifluro,single
g_v7_single_g_12_B_carbonyl_B,COc1cc2cc[nH]c2:C(c2c(C=O)ccc3c2SCS3):c1OC,-3.467650581574265,carbonyl,single
g_v7_single_g_12_B_carbonyl_C,COc1cc2cc[nH]c2:C(c2cc(C=O)cc3c2SCS3):c1OC,-7.372288895580846,carbonyl,single
g_v7_single_g_14_A_carbonyl_A,COc1cc2cc[nH]c2:C(c2cccc3cc(C=O)ccc23):c1OC,23.704590965530624,carbonyl,single
g_v7_single_g_14_A_carbonyl_D,COc1cc2cc[nH]c2:C(c2ccc3ccc(C=O)cc3c2):c1OC,23.11934972140149,carbonyl,single
g_v7_single_g_14_A_carbonyl_E,COc1cc2cc[nH]c2:C(c2cc(C=O)cc3ccccc23):c1OC,26.57259177514331,carbonyl,single
g_v7_single_g_14_A_carbonyl_F,COc1cc2cc[nH]c2:C(c2cccc3ccc(C=O)cc23):c1OC,27.273735736532675,carbonyl,single
g_v7_single_g_14_A_carbonyl_G,COc1cc2cc[nH]c2:C(c2ccc3cc(C=O)ccc3c2):c1OC,25.5028937504876,carbonyl,single
g_v7_single_g_14_A_cyanide_A,COc1cc2cc[nH]c2:C(c2cc(C#N)cc3ccccc23):c1OC,31.129721966995103,cyanide,single
g_v7_single_g_14_A_cyanide_B,COc1cc2cc[nH]c2:C(c2ccc3cc(C#N)ccc3c2):c1OC,29.86552843778168,cyanide,single
g_v7_single_g_14_A_cyanide_C,COc1cc2cc[nH]c2:C(c2ccc3ccc(C#N)cc3c2):c1OC,31.95932410731833,cyanide,single
g_v7_single_g_14_A_cyanide_D,COc1cc2cc[nH]c2:C(c2cccc3cc(C#N)ccc23):c1OC,31.48964976085685,cyanide,single
g_v7_single_g_14_A_cyanide_G,COc1cc2cc[nH]c2:C(c2cccc3ccc(C#N)cc23):c1OC,29.760395142164512,cyanide,single
g_v7_single_g_14_B_carbonyl_A,COc1cc2cc[nH]c2:C(c2ccc3c(C=O)cccc3c2):c1OC,22.09712262722597,carbonyl,single
g_v7_single_g_14_B_carbonyl_B,COc1cc2cc[nH]c2:C(c2ccc3cccc(C=O)c3c2):c1OC,21.347375548016693,carbonyl,single
g_v7_single_g_14_B_carbonyl_C,COc1cc2cc[nH]c2:C(c2ccc(C=O)c3ccccc23):c1OC,26.22239797299662,carbonyl,single
g_v7_single_g_14_B_carbonyl_D,COc1cc2cc[nH]c2:C(c2cccc3cccc(C=O)c23):c1OC,18.049468874911707,carbonyl,single
g_v7_single_g_14_B_carbonyl_E,COc1cc2cc[nH]c2:C(c2ccc3ccccc3c2C=O):c1OC,34.04479803850005,carbonyl,single
g_v7_single_g_14_B_carbonyl_F,COc1cc2cc[nH]c2:C(c2cc(C=O)c3ccccc3c2):c1OC,22.84675950633841,carbonyl,single
g_v7_single_g_14_B_carbonyl_G,COc1cc2cc[nH]c2:C(c2cccc3c(C=O)cccc23):c1OC,19.670636603243857,carbonyl,single
g_v7_single_g_14_B_cyanide_A,COc1cc2cc[nH]c2:C(c2ccc3cccc(C#N)c3c2):c1OC,26.668944789568226,cyanide,single
g_v7_single_g_14_B_cyanide_B,COc1cc2cc[nH]c2:C(c2ccc3c(C#N)cccc3c2):c1OC,22.1671836393232,cyanide,single
g_v7_single_g_14_B_cyanide_C,COc1cc2cc[nH]c2:C(c2cccc3c(C#N)cccc23):c1OC,25.03336151473379,cyanide,single
g_v7_single_g_14_B_cyanide_D,COc1cc2cc[nH]c2:C(c2ccc(C#N)c3ccccc23):c1OC,23.718582381329835,cyanide,single
g_v7_single_g_14_B_cyanide_E,COc1cc2cc[nH]c2:C(c2cc(C#N)c3ccccc3c2):c1OC,28.58415899931845,cyanide,single
g_v7_single_g_14_B_cyanide_F,COc1cc2cc[nH]c2:C(c2ccc3ccccc3c2C#N):c1OC,37.2309652503298,cyanide,single
g_v7_single_g_14_B_cyanide_G,COc1cc2cc[nH]c2:C(c2cccc3cccc(C#N)c23):c1OC,20.53391231540363,cyanide,single
g_v7_single_g_14_B_sulf_acid_A,COc1cc2cc[nH]c2:C(c2ccc3ccccc3c2S(=O)(=O)O):c1OC,32.038870977698814,acid,single
g_v7_single_g_14_B_sulf_acid_B,COc1cc2cc[nH]c2:C(c2cccc3c(S(=O)(=O)O)cccc23):c1OC,28.881279120760965,acid,single
g_v7_single_g_14_B_sulf_acid_C,COc1cc2cc[nH]c2:C(c2ccc3c(S(=O)(=O)O)cccc3c2):c1OC,26.945058344268112,acid,single
g_v7_single_g_14_B_sulf_acid_D,COc1cc2cc[nH]c2:C(c2ccc(S(=O)(=O)O)c3ccccc23):c1OC,30.30917484341157,acid,single
g_v7_single_g_14_B_sulf_acid_E,COc1cc2cc[nH]c2:C(c2ccc3cccc(S(=O)(=O)O)c3c2):c1OC,25.70838555742219,acid,single
g_v7_single_g_14_B_sulf_acid_F,COc1cc2cc[nH]c2:C(c2cc(S(=O)(=O)O)c3ccccc3c2):c1OC,34.826748165336966,acid,single
g_v7_single_g_14_B_sulf_acid_G,COc1cc2cc[nH]c2:C(c2cccc3cccc(S(=O)(=O)O)c23):c1OC,22.63362676245359,acid,single
g_v7_single_g_16_B_acetate_A,COC(=O)c1ccc2ncc(C3:c(OC)c(OC)cc4cc[nH]c:34)nc2c1,62.48515978115118,acetate,single
g_v7_single_g_16_B_acetate_B,COC(=O)c1cc(C2:c(OC)c(OC)cc3cc[nH]c:23)c2nccnc2c1,38.67690016280947,acetate,single
g_v7_single_g_16_B_acetate_C,COC(=O)c1cc2nccnc2cc1C1:c(OC)c(OC)cc2cc[nH]c:12,26.22051763580421,acetate,single
g_v7_single_g_16_B_acetate_D,COC(=O)c1ccc2nccnc2c1C1:c(OC)c(OC)cc2cc[nH]c:12,40.989520128003136,acetate,single
g_v7_single_g_16_B_acetate_E,COC(=O)c1ccc2nc(C3:c(OC)c(OC)cc4cc[nH]c:34)cnc2c1,61.85794344155372,acetate,single
g_v7_single_g_16_B_amide_A,CNC(=O)c1ccc2ncc(C3:c(OC)c(OC)cc4cc[nH]c:34)nc2c1,63.14670039407503,amide,single
g_v7_single_g_16_B_amide_B,CNC(=O)c1cc2nccnc2cc1C1:c(OC)c(OC)cc2cc[nH]c:12,25.610231165650315,amide,single
g_v7_single_g_16_B_amide_C,CNC(=O)c1ccc2nc(C3:c(OC)c(OC)cc4cc[nH]c:34)cnc2c1,61.25768129570412,amide,single
g_v7_single_g_16_B_amide_D,CNC(=O)c1cc(C2:c(OC)c(OC)cc3cc[nH]c:23)c2nccnc2c1,37.27583266274092,amide,single
g_v7_single_g_16_B_amide_E,CNC(=O)c1ccc2nccnc2c1C1:c(OC)c(OC)cc2cc[nH]c:12,43.77650511412288,amide,single
g_v7_single_g_16_B_methoxy_A,COc1ccc2nc(C3:c(OC)c(OC)cc4cc[nH]c:34)cnc2c1,49.789157304717655,methoxy,single
g_v7_single_g_16_B_methoxy_B,COc1cc2cc[nH]c2:C(c2c(OC)ccc3nccnc23):c1OC,32.24910271006226,methoxy,single
g_v7_single_g_16_B_methoxy_C,COc1cc(C2:c(OC)c(OC)cc3cc[nH]c:23)c2nccnc2c1,27.104019163482548,methoxy,single
g_v7_single_g_16_B_methoxy_D,COc1ccc2ncc(C3:c(OC)c(OC)cc4cc[nH]c:34)nc2c1,52.788075346603456,methoxy,single
g_v7_single_g_16_B_methoxy_E,COc1cc2nccnc2cc1C1:c(OC)c(OC)cc2cc[nH]c:12,24.657142553072447,methoxy,single
g_v7_single_g_16_B_carbonyl_A,COc1cc2cc[nH]c2:C(c2cnc3cc(C=O)ccc3n2):c1OC,30.55024851382848,carbonyl,single
g_v7_single_g_16_B_carbonyl_B,COc1cc2cc[nH]c2:C(c2c(C=O)ccc3nccnc23):c1OC,27.51223520605869,carbonyl,single
g_v7_single_g_16_B_carbonyl_C,COc1cc2cc[nH]c2:C(c2cc(C=O)cc3nccnc23):c1OC,15.643165982354574,carbonyl,single
g_v7_single_g_16_B_carbonyl_D,COc1cc2cc[nH]c2:C(c2cc3nccnc3cc2C=O):c1OC,13.9948033815684,carbonyl,single
g_v7_single_g_16_B_carbonyl_E,COc1cc2cc[nH]c2:C(c2cnc3ccc(C=O)cc3n2):c1OC,33.527450435376,carbonyl,single
g_v7_single_g_16_B_F_A,COc1cc2cc[nH]c2:C(c2cnc3cc(F)ccc3n2):c1OC,40.222268940956674,F,single
g_v7_single_g_16_B_F_B,COc1cc2cc[nH]c2:C(c2cnc3ccc(F)cc3n2):c1OC,41.94670068264891,F,single
g_v7_single_g_16_B_F_C,COc1cc2cc[nH]c2:C(c2cc(F)cc3nccnc23):c1OC,20.057663491563968,F,single
g_v7_single_g_16_B_F_D,COc1cc2cc[nH]c2:C(c2c(F)ccc3nccnc23):c1OC,32.74601188771062,F,single
g_v7_single_g_16_B_F_E,COc1cc2cc[nH]c2:C(c2cc3nccnc3cc2F):c1OC,22.272305118983915,F,single
g_v7_single_g_16_B_Cl_A,COc1cc2cc[nH]c2:C(c2cnc3ccc(Cl)cc3n2):c1OC,47.29376863367286,Cl,single
g_v7_single_g_16_B_Cl_B,COc1cc2cc[nH]c2:C(c2cc(Cl)cc3nccnc23):c1OC,21.612497824437263,Cl,single
g_v7_single_g_16_B_Cl_C,COc1cc2cc[nH]c2:C(c2cc3nccnc3cc2Cl):c1OC,23.1553519943533,Cl,single
g_v7_single_g_16_B_Cl_D,COc1cc2cc[nH]c2:C(c2c(Cl)ccc3nccnc23):c1OC,32.27695351527436,Cl,single
g_v7_single_g_16_B_Cl_E,COc1cc2cc[nH]c2:C(c2cnc3cc(Cl)ccc3n2):c1OC,45.72917693921364,Cl,single
g_v7_single_g_16_B_OH_A,COc1cc2cc[nH]c2:C(c2c(O)ccc3nccnc23):c1OC,30.053630551386163,OH,single
g_v7_single_g_16_B_OH_B,COc1cc2cc[nH]c2:C(c2cnc3cc(O)ccc3n2):c1OC,23.702168219899185,OH,single
g_v7_single_g_16_B_OH_C,COc1cc2cc[nH]c2:C(c2cnc3ccc(O)cc3n2):c1OC,25.426599961591425,OH,single
g_v7_single_g_16_B_OH_D,COc1cc2cc[nH]c2:C(c2cc(O)cc3nccnc23):c1OC,13.036192444514958,OH,single
g_v7_single_g_16_B_OH_E,COc1cc2cc[nH]c2:C(c2cc3nccnc3cc2O):c1OC,19.778193291653785,OH,single
g_v7_single_g_16_B_methyl_A,COc1cc2cc[nH]c2:C(c2cnc3ccc(C)cc3n2):c1OC,44.11041873314762,methyl,single
g_v7_single_g_16_B_methyl_B,COc1cc2cc[nH]c2:C(c2cnc3cc(C)ccc3n2):c1OC,42.82781830144166,methyl,single
g_v7_single_g_16_B_methyl_C,COc1cc2cc[nH]c2:C(c2c(C)ccc3nccnc23):c1OC,29.93387223158988,methyl,single
g_v7_single_g_16_B_methyl_D,COc1cc2cc[nH]c2:C(c2cc(C)cc3nccnc23):c1OC,23.332280677955143,methyl,single
g_v7_single_g_16_B_methyl_E,COc1cc2cc[nH]c2:C(c2cc3nccnc3cc2C):c1OC,24.08040065573165,methyl,single
g_v7_single_g_16_B_cyanide_A,COc1cc2cc[nH]c2:C(c2cnc3ccc(C#N)cc3n2):c1OC,44.64269582084803,cyanide,single
g_v7_single_g_16_B_cyanide_B,COc1cc2cc[nH]c2:C(c2cnc3cc(C#N)ccc3n2):c1OC,42.2251154563301,cyanide,single
g_v7_single_g_16_B_cyanide_C,COc1cc2cc[nH]c2:C(c2cc3nccnc3cc2C#N):c1OC,19.05564830720403,cyanide,single
g_v7_single_g_16_B_cyanide_D,COc1cc2cc[nH]c2:C(c2c(C#N)ccc3nccnc23):c1OC,31.968680969720385,cyanide,single
g_v7_single_g_16_B_cyanide_E,COc1cc2cc[nH]c2:C(c2cc(C#N)cc3nccnc23):c1OC,21.622301405041448,cyanide,single
g_v7_single_g_16_B_sulf_acid_A,COc1cc2cc[nH]c2:C(c2cc3nccnc3cc2S(=O)(=O)O):c1OC,19.273408384158675,acid,single
g_v7_single_g_16_B_sulf_acid_B,COc1cc2cc[nH]c2:C(c2cnc3cc(S(=O)(=O)O)ccc3n2):c1OC,37.15420903031071,acid,single
g_v7_single_g_16_B_sulf_acid_C,COc1cc2cc[nH]c2:C(c2cc(S(=O)(=O)O)cc3nccnc23):c1OC,21.614870126676745,acid,single
g_v7_single_g_16_B_sulf_acid_D,COc1cc2cc[nH]c2:C(c2c(S(=O)(=O)O)ccc3nccnc23):c1OC,33.29785785440315,acid,single
g_v7_single_g_16_B_sulf_acid_E,COc1cc2cc[nH]c2:C(c2cnc3ccc(S(=O)(=O)O)cc3n2):c1OC,35.65975340898386,acid,single
g_v7_single_g_16_B_S_A,COc1cc2cc[nH]c2:C(c2cc(S)cc3nccnc23):c1OC,-2.2564800153152063,S,single
g_v7_single_g_16_B_S_B,COc1cc2cc[nH]c2:C(c2c(S)ccc3nccnc23):c1OC,7.909706814886677,S,single
g_v7_single_g_16_B_S_C,COc1cc2cc[nH]c2:C(c2cnc3cc(S)ccc3n2):c1OC,3.3484785448587977,S,single
g_v7_single_g_16_B_S_D,COc1cc2cc[nH]c2:C(c2cnc3ccc(S)cc3n2):c1OC,5.072910286551041,S,single
g_v7_single_g_16_B_S_E,COc1cc2cc[nH]c2:C(c2cc3nccnc3cc2S):c1OC,1.870163878858856,S,single
g_v7_single_g_16_B_Br_A,COc1cc2cc[nH]c2:C(c2cnc3ccc(Br)cc3n2):c1OC,50.13445918277187,Br,single
g_v7_single_g_16_B_Br_B,COc1cc2cc[nH]c2:C(c2cnc3cc(Br)ccc3n2):c1OC,48.41002744107963,Br,single
g_v7_single_g_16_B_Br_C,COc1cc2cc[nH]c2:C(c2c(Br)ccc3nccnc23):c1OC,33.5066289320269,Br,single
g_v7_single_g_16_B_Br_D,COc1cc2cc[nH]c2:C(c2cc(Br)cc3nccnc23):c1OC,27.48874075477414,Br,single
g_v7_single_g_16_B_Br_E,COc1cc2cc[nH]c2:C(c2cc3nccnc3cc2Br):c1OC,24.69446476687164,Br,single
g_v7_single_g_16_B_trifluro_A,COc1cc2cc[nH]c2:C(c2c(C(F)(F)F)ccc3nccnc23):c1OC,34.21609394287432,trifluro,single
g_v7_single_g_16_B_trifluro_B,COc1cc2cc[nH]c2:C(c2cc(C(F)(F)F)cc3nccnc23):c1OC,27.970054698350395,trifluro,single
g_v7_single_g_16_B_trifluro_C,COc1cc2cc[nH]c2:C(c2cnc3cc(C(F)(F)F)ccc3n2):c1OC,48.55205161635915,trifluro,single
g_v7_single_g_16_B_trifluro_D,COc1cc2cc[nH]c2:C(c2cnc3ccc(C(F)(F)F)cc3n2):c1OC,49.98880128560171,trifluro,single
g_v7_single_g_16_B_trifluro_E,COc1cc2cc[nH]c2:C(c2cc3nccnc3cc2C(F)(F)F):c1OC,23.48413587340585,trifluro,single
g_v7_single_g_16_C_acetate_A,COC(=O)c1cnc2cccc(C3:c(OC)c(OC)cc4cc[nH]c:34)c2n1,40.04638358763201,acetate,single
g_v7_single_g_16_C_acetate_B,COC(=O)c1cnc2ccc(C3:c(OC)c(OC)cc4cc[nH]c:34)cc2n1,47.080365367818295,acetate,single
g_v7_single_g_16_C_acetate_C,COC(=O)c1cnc2cc(C3:c(OC)c(OC)cc4cc[nH]c:34)ccc2n1,45.43766988987349,acetate,single
g_v7_single_g_16_C_acetate_D,COC(=O)c1cnc2c(C3:c(OC)c(OC)cc4cc[nH]c:34)cccc2n1,32.91479408119888,acetate,single
g_v7_single_g_16_C_amide_A,CNC(=O)c1cnc2c(C3:c(OC)c(OC)cc4cc[nH]c:34)cccc2n1,28.540003813236574,amide,single
g_v7_single_g_16_C_amide_B,CNC(=O)c1cnc2ccc(C3:c(OC)c(OC)cc4cc[nH]c:34)cc2n1,43.26522550328004,amide,single
g_v7_single_g_16_C_amide_D,CNC(=O)c1cnc2cccc(C3:c(OC)c(OC)cc4cc[nH]c:34)c2n1,36.23124372309376,amide,single
g_v7_single_g_16_C_amide_E,CNC(=O)c1cnc2cc(C3:c(OC)c(OC)cc4cc[nH]c:34)ccc2n1,41.48903180593361,amide,single
g_v7_single_g_16_C_carbonyl_A,COc1cc2cc[nH]c2:C(c2ccc3ncc(C=O)nc3c2):c1OC,22.312202051643823,carbonyl,single
g_v7_single_g_16_C_carbonyl_B,COc1cc2cc[nH]c2:C(c2cccc3ncc(C=O)nc23):c1OC,17.65360215814098,carbonyl,single
g_v7_single_g_16_C_carbonyl_D,COc1cc2cc[nH]c2:C(c2cccc3nc(C=O)cnc23):c1OC,10.78866277016289,carbonyl,single
g_v7_single_g_16_C_carbonyl_E,COc1cc2cc[nH]c2:C(c2ccc3nc(C=O)cnc3c2):c1OC,18.459486680844424,carbonyl,single
g_v7_single_g_16_C_F_A,COc1cc2cc[nH]c2:C(c2ccc3nc(F)cnc3c2):c1OC,13.467368672065678,F,single
g_v7_single_g_16_C_F_B,COc1cc2cc[nH]c2:C(c2cccc3ncc(F)nc23):c1OC,10.49720229844351,F,single
g_v7_single_g_16_C_F_C,COc1cc2cc[nH]c2:C(c2cccc3nc(F)cnc23):c1OC,5.103396138558473,F,single
g_v7_single_g_16_C_F_E,COc1cc2cc[nH]c2:C(c2ccc3ncc(F)nc3c2):c1OC,15.374121970558129,F,single
g_v7_single_g_16_C_Cl_A,COc1cc2cc[nH]c2:C(c2ccc3ncc(Cl)nc3c2):c1OC,30.641067404978525,Cl,single
g_v7_single_g_16_C_Cl_B,COc1cc2cc[nH]c2:C(c2ccc3nc(Cl)cnc3c2):c1OC,28.73431410648609,Cl,single
g_v7_single_g_16_C_Cl_C,COc1cc2cc[nH]c2:C(c2cccc3ncc(Cl)nc23):c1OC,20.023945691336444,Cl,single
g_v7_single_g_16_C_Cl_D,COc1cc2cc[nH]c2:C(c2cccc3nc(Cl)cnc23):c1OC,19.271726399777226,Cl,single
g_v7_single_g_16_C_OH_A,COc1cc2cc[nH]c2:C(c2cccc3ncc(O)nc23):c1OC,10.06049057008231,OH,single
g_v7_single_g_16_C_OH_B,COc1cc2cc[nH]c2:C(c2ccc3ncc(O)nc3c2):c1OC,16.611393887109788,OH,single
g_v7_single_g_16_C_OH_C,COc1cc2cc[nH]c2:C(c2ccc3nc(O)cnc3c2):c1OC,14.704640588617336,OH,single
g_v7_single_g_16_C_OH_D,COc1cc2cc[nH]c2:C(c2cccc3nc(O)cnc23):c1OC,7.033816677935809,OH,single
g_v7_single_g_16_C_methyl_A,COc1cc2cc[nH]c2:C(c2cccc3ncc(C)nc23):c1OC,20.595150759583152,methyl,single
g_v7_single_g_16_C_methyl_B,COc1cc2cc[nH]c2:C(c2ccc3ncc(C)nc3c2):c1OC,24.100669677836464,methyl,single
g_v7_single_g_16_C_methyl_C,COc1cc2cc[nH]c2:C(c2ccc3nc(C)cnc3c2):c1OC,24.27336224782109,methyl,single
g_v7_single_g_16_C_methyl_E,COc1cc2cc[nH]c2:C(c2cccc3nc(C)cnc23):c1OC,15.503923163937904,methyl,single
g_v7_single_g_16_C_cyanide_A,COc1cc2cc[nH]c2:C(c2cccc3ncc(C#N)nc23):c1OC,20.18972239629534,cyanide,single
g_v7_single_g_16_C_cyanide_B,COc1cc2cc[nH]c2:C(c2ccc3nc(C#N)cnc3c2):c1OC,23.13743177936096,cyanide,single
g_v7_single_g_16_C_cyanide_C,COc1cc2cc[nH]c2:C(c2ccc3ncc(C#N)nc3c2):c1OC,25.044185077853392,cyanide,single
g_v7_single_g_16_C_cyanide_E,COc1cc2cc[nH]c2:C(c2cccc3nc(C#N)cnc23):c1OC,15.466607868679446,cyanide,single
g_v7_single_g_16_C_sulf_acid_A,COc1cc2cc[nH]c2:C(c2ccc3nc(S(=O)(=O)O)cnc3c2):c1OC,20.222727087139468,acid,single
g_v7_single_g_16_C_sulf_acid_B,COc1cc2cc[nH]c2:C(c2cccc3nc(S(=O)(=O)O)cnc23):c1OC,11.858754553632265,acid,single
g_v7_single_g_16_C_sulf_acid_D,COc1cc2cc[nH]c2:C(c2cccc3ncc(S(=O)(=O)O)nc23):c1OC,16.38950295787169,acid,single
g_v7_single_g_16_C_sulf_acid_E,COc1cc2cc[nH]c2:C(c2ccc3ncc(S(=O)(=O)O)nc3c2):c1OC,22.1294803856319,acid,single
g_v7_single_g_16_C_S_A,COc1cc2cc[nH]c2:C(c2ccc3nc(S)cnc3c2):c1OC,4.145109567457819,S,single
g_v7_single_g_16_C_S_B,COc1cc2cc[nH]c2:C(c2cccc3ncc(S)nc23):c1OC,4.065326489909763,S,single
g_v7_single_g_16_C_S_C,COc1cc2cc[nH]c2:C(c2cccc3nc(S)cnc23):c1OC,-2.8325657203980144,S,single
g_v7_single_g_16_C_S_E,COc1cc2cc[nH]c2:C(c2ccc3ncc(S)nc3c2):c1OC,6.74501148877596,S,single
g_v7_single_g_16_C_Br_B,COc1cc2cc[nH]c2:C(c2cccc3ncc(Br)nc23):c1OC,19.449810609922352,Br,single
g_v7_single_g_16_C_Br_C,COc1cc2cc[nH]c2:C(c2cccc3nc(Br)cnc23):c1OC,15.44229736884362,Br,single
g_v7_single_g_16_C_Br_D,COc1cc2cc[nH]c2:C(c2ccc3ncc(Br)nc3c2):c1OC,25.01987457801757,Br,single
g_v7_single_g_16_C_Br_E,COc1cc2cc[nH]c2:C(c2ccc3nc(Br)cnc3c2):c1OC,23.11312127952513,Br,single
g_v7_single_g_16_C_trifluro_B,COc1cc2cc[nH]c2:C(c2ccc3nc(C(F)(F)F)cnc3c2):c1OC,27.62336422063529,trifluro,single
g_v7_single_g_16_C_trifluro_C,COc1cc2cc[nH]c2:C(c2ccc3ncc(C(F)(F)F)nc3c2):c1OC,30.628732692329404,trifluro,single
g_v7_single_g_16_C_trifluro_D,COc1cc2cc[nH]c2:C(c2cccc3ncc(C(F)(F)F)nc23):c1OC,25.912132592569467,trifluro,single
g_v7_single_g_16_C_trifluro_E,COc1cc2cc[nH]c2:C(c2cccc3nc(C(F)(F)F)cnc23):c1OC,19.952540309953783,trifluro,single
g_v7_single_g_17_A_acetate_A,COC(=O)c1cnc2c(C3:c(OC)c(OC)cc4cc[nH]c:34)scc2n1,39.453987681657786,acetate,single
g_v7_single_g_17_A_acetate_C,COC(=O)c1cnc2csc(C3:c(OC)c(OC)cc4cc[nH]c:34)c2n1,42.380685130371205,acetate,single
g_v7_single_g_17_A_amide_A,CNC(=O)c1cnc2c(C3:c(OC)c(OC)cc4cc[nH]c:34)scc2n1,35.07919741369548,amide,single
g_v7_single_g_17_A_amide_B,CNC(=O)c1cnc2csc(C3:c(OC)c(OC)cc4cc[nH]c:34)c2n1,38.56554526583295,amide,single
g_v7_single_g_17_A_amine_B,CNc1cnc2csc(C3:c(OC)c(OC)cc4cc[nH]c:34)c2n1,26.00585682363604,amine,single
g_v7_single_g_17_A_amine_C,CNc1cnc2c(C3:c(OC)c(OC)cc4cc[nH]c:34)scc2n1,25.986836699541826,amine,single
g_v7_single_g_17_A_methoxy_A,COc1cnc2c(C3:c(OC)c(OC)cc4cc[nH]c:34)scc2n1,25.439765958426364,methoxy,single
g_v7_single_g_17_A_methoxy_B,COc1cnc2csc(C3:c(OC)c(OC)cc4cc[nH]c:34)c2n1,26.822895592734184,methoxy,single
