Name,SMILES,Planarity,HOMO-LUMO Energy Gap /eV,IP,EA,λ-Anion /meV,λ-Cation /meV,Linker Type,Melanin_substitution_type,Dyad_functionalisation_type
g_v2_thio_g_17_A_methoxy_A,COc1cnc2c(C3:ccc(-c4cc5cc(OC)c(OC)cc5[nH]4)s:3)scc2n1,0.9709031220955886,2.420996927898501,5.676904456457123,1.0427756499120733,315.3059377655154,350.91339567588875,thio,R = H,methoxy
g_v2_thio_g_17_A_carbonyl_B,COc1cc2cc(-c3cc:C(c4scc5nc(C=O)cnc45):s3)[nH]c2cc1OC,0.973219130004046,1.951056308085,5.8854614912343095,1.6403172570790048,290.9054887786624,329.5709621452261,thio,R = H,carbonyl
g_v2_thio_g_17_A_carbonyl_C,COc1cc2cc(-c3cc:C(c4scc5ncc(C=O)nc45):s3)[nH]c2cc1OC,0.9792254312913112,1.9736417576765,5.948615306340798,1.717858819909452,251.12081116094487,307.2557216073619,thio,R = H,carbonyl
g_v2_thio_g_17_A_Cl_B,COc1cc2cc(-c3cc:C(c4scc5nc(Cl)cnc45):s3)[nH]c2cc1OC,0.97364770114438,2.1905164965249995,5.86982038710994,1.41561162583821,283.7238600332057,332.68258403404616,thio,R = H,Cl
g_v2_thio_g_17_A_Cl_C,COc1cc2cc(-c3cc:C(c4scc5ncc(Cl)nc45):s3)[nH]c2cc1OC,0.9730982317423608,2.170924299289,5.837130261788843,1.3872010350532946,281.8498119522701,333.91689245036105,thio,R = H,Cl
g_v2_thio_g_17_A_methyl_A,COc1cc2cc(-c3cc:C(c4scc5nc(C)cnc45):s3)[nH]c2cc1OC,0.9709806622316908,2.3437165943565,5.696736113874067,1.1111224857449995,318.2058550592046,339.94884017738514,thio,R = H,methyl
g_v2_thio_g_17_A_methyl_B,COc1cc2cc(-c3cc:C(c4scc5ncc(C)nc45):s3)[nH]c2cc1OC,0.9696109641701685,2.3407233420010005,5.6879443874786375,1.1137524661098723,332.17182631779,342.9924336014665,thio,R = H,methyl
g_v2_thio_g_17_A_cyanide_C,COc1cc2cc(-c3cc:C(c4scc5nc(C#N)cnc45):s3)[nH]c2cc1OC,0.9720297515791436,2.0501057496670003,6.03751435707818,1.7956507274939213,243.8374118428328,521.3989816256799,thio,R = H,cyanide
g_v2_thio_g_17_A_sulf_acid_A,COc1cc2cc(-c3cc:C(c4scc5nc(S(=O)(=O)O)cnc45):s3)[nH]c2cc1OC,0.9760824131428028,1.9766350100320005,6.125577474056627,2.054404060036177,424.40427173278295,426.2549180275528,thio,R = H,sulf
g_v2_thio_g_17_A_sulf_acid_C,COc1cc2cc(-c3cc:C(c4scc5ncc(S(=O)(=O)O)nc45):s3)[nH]c2cc1OC,0.9731476620611764,1.8887422363205009,5.970116926473565,2.00046810162894,442.8900540515315,426.0051175078843,thio,R = H,sulf
g_v2_thio_g_17_A_Br_A,COc1cc2cc(-c3cc:C(c4scc5nc(Br)cnc45):s3)[nH]c2cc1OC,0.9739978417434784,2.1872511303190003,5.86126077384688,1.4310119091824165,278.9507109991973,331.7293692089152,thio,R = H,Br
g_v2_thio_g_17_A_Br_C,COc1cc2cc(-c3cc:C(c4scc5ncc(Br)nc45):s3)[nH]c2cc1OC,0.9729012095996616,2.1695637300364994,5.830360885549453,1.4022589991800487,273.5568702773889,333.1272180803353,thio,R = H,Br
g_v2_thio_g_17_A_trifluro_B,COc1cc2cc(-c3cc:C(c4scc5ncc(C(F)(F)F)nc45):s3)[nH]c2cc1OC,0.9716182039702232,2.204122189050001,5.957602682596189,1.6089572242563008,324.84951473452384,530.0750596361468,thio,R = H,trifluro
g_v2_thio_g_17_A_trifluro_C,COc1cc2cc(-c3cc:C(c4scc5nc(C(F)(F)F)cnc45):s3)[nH]c2cc1OC,0.9713304296995235,2.205754872153,5.958221197382954,1.601742669743544,331.8637934498838,533.8022030482534,thio,R = H,trifluro
g_v2_thio_g_18_B_acetate_A,COC(=O)c1cc2nsnc2c(C2:ccc(-c3cc4cc(OC)c(OC)cc4[nH]3)s:2)n1,0.988565649261262,2.0122819244475,6.043619775540719,1.6612278459142544,249.08403899462428,286.4806454817881,thio,R = H,acetate
g_v2_thio_g_18_B_acetate_B,COC(=O)c1ncc2nsnc2c1C1:ccc(-c2cc3cc(OC)c(OC)cc3[nH]2)s:1,0.8621644005588531,2.123576489302,6.026387077501568,1.669743104634108,363.664106480428,801.5660415403545,thio,R = H,acetate
g_v2_thio_g_18_B_amide_B,CNC(=O)c1cc2nsnc2c(C2:ccc(-c3cc4cc(OC)c(OC)cc4[nH]3)s:2)n1,0.9831544675854346,2.1053448613185,6.128183780514519,1.6648121295656892,235.30718685651664,297.1807062931475,thio,R = H,amide
g_v2_thio_g_18_B_amine_A,CNc1cc2nsnc2c(C2:ccc(-c3cc4cc(OC)c(OC)cc4[nH]3)s:2)n1,0.9814142434663374,2.376098142566,5.876139142827014,1.2365539093589175,309.2081384820631,283.4071195247816,thio,R = H,amine
g_v2_thio_g_18_B_amine_B,CNc1ncc2nsnc2c1C1:ccc(-c2cc3cc(OC)c(OC)cc3[nH]2)s:1,0.8766877989474524,2.106705430571,5.673602354887407,1.275234348977392,480.0420301762642,435.90897320973454,thio,R = H,amine
g_v2_thio_g_18_B_methoxy_A,COc1cc2cc(-c3cc:C(c4c(OC)ncc5nsnc45):s3)[nH]c2cc1OC,0.9748584455408172,1.8969056518355,5.717689968827472,1.4121228541553137,326.7469646089012,330.965001397999,thio,R = H,methoxy
g_v2_thio_g_18_B_methoxy_B,COc1cc2nsnc2c(C2:ccc(-c3cc4cc(OC)c(OC)cc4[nH]3)s:2)n1,0.9854240960971477,2.21500674307,5.983085872576339,1.436728749096801,251.12625343899708,280.26338820927776,thio,R = H,methoxy
g_v2_thio_g_18_B_carbonyl_A,COc1cc2cc(-c3cc:C(c4nc(C=O)cc5nsnc45):s3)[nH]c2cc1OC,0.9876204748373176,2.015275176803,6.2658856339912745,1.858534605657041,230.4216547854594,303.9106260475819,thio,R = H,carbonyl
g_v2_thio_g_18_B_F_B,COc1cc2cc(-c3cc:C(c4nc(F)cc5nsnc45):s3)[nH]c2cc1OC,0.9916722915616966,2.113236162983,6.097232462700049,1.583932818233734,241.92036975728115,270.9013111743843,thio,R = H,F
g_v2_thio_g_18_B_Cl_A,COc1cc2cc(-c3cc:C(c4nc(Cl)cc5nsnc45):s3)[nH]c2cc1OC,0.9865969906156964,2.130107221714,6.239639708881441,1.7488403423703858,257.17534432624234,305.51609775284305,thio,R = H,Cl
g_v2_thio_g_18_B_OH_A,COc1cc2cc(-c3cc:C(c4nc(O)cc5nsnc45):s3)[nH]c2cc1OC,0.9838235251532887,2.3227638278680005,6.072495681015425,1.5121168029145338,256.2626744838781,507.0602143969154,thio,R = H,OH
g_v2_thio_g_18_B_methyl_B,COc1cc2cc(-c3cc:C(c4c(C)ncc5nsnc45):s3)[nH]c2cc1OC,0.8672107253870673,2.283579433396,6.003597814626119,1.4142545940703712,374.1094687429722,603.7289318919647,thio,R = H,methyl
g_v2_thio_g_18_B_cyanide_A,COc1cc2cc(-c3cc:C(c4c(C#N)ncc5nsnc45):s3)[nH]c2cc1OC,0.976494351885462,2.0590855067335005,6.158002288364514,1.9722229560647973,206.3531847015838,636.5398757407092,thio,R = H,cyanide
g_v2_thio_g_18_B_cyanide_B,COc1cc2cc(-c3cc:C(c4nc(C#N)cc5nsnc45):s3)[nH]c2cc1OC,0.9899960825196844,2.038676967946,6.234954180494242,1.950399697365356,207.07401430263417,511.4507713660714,thio,R = H,cyanide
g_v2_thio_g_18_B_sulf_acid_A,COc1cc2cc(-c3cc:C(c4nc(S(=O)(=O)O)cc5nsnc45):s3)[nH]c2cc1OC,0.9885979327863154,1.9638456590585,6.283000234616338,2.1244916081923293,379.5977330155438,389.28770722122863,thio,R = H,sulf
g_v2_thio_g_18_B_sulf_acid_B,COc1cc2cc(-c3cc:C(c4c(S(=O)(=O)O)ncc5nsnc45):s3)[nH]c2cc1OC,0.922253088719172,1.8196253182935,6.2072709500353085,2.2046860089467373,339.43672190071084,574.0856653428636,thio,R = H,sulf
g_v2_thio_g_18_B_Br_A,COc1cc2cc(-c3cc:C(c4nc(Br)cc5nsnc45):s3)[nH]c2cc1OC,0.9925956850971098,2.0536432297235,6.100663274133694,1.7043195231817665,247.61979439063,270.9807684295811,thio,R = H,Br
g_v2_thio_g_18_B_trifluro_A,COc1cc2cc(-c3cc:C(c4nc(C(F)(F)F)cc5nsnc45):s3)[nH]c2cc1OC,0.9832714335862088,2.2087481245085,6.134794242279895,1.8153855123891844,251.67946088913595,657.8262538241688,thio,R = H,trifluro
g_v2_thio_g_18_B_trifluro_B,COc1cc2cc(-c3cc:C(c4c(C(F)(F)F)ncc5nsnc45):s3)[nH]c2cc1OC,0.8864705149170895,1.887381667068,6.087470106213004,1.732283303012082,318.5753856887459,317.2194423605106,thio,R = H,trifluro
g_v4_triple_g_18_B_acetate_B,COC(=O)c1ncc2nsnc2c1C#Cc1c(OC)c(OC)cc2[nH]ccc12,1.0,2.412017170832,6.484444757574238,1.6143031729661743,324.36134247109294,602.5816998953815,triple,R = H,acetate
g_v4_triple_g_18_B_amide_A,CNC(=O)c1ncc2nsnc2c1C#Cc1c(OC)c(OC)cc2[nH]ccc12,1.0,2.3306551295325004,6.332525227524457,1.5598251637493377,350.9161168040009,585.9686050971504,triple,R = H,amide
g_v4_double_g_17_A_acetate_A,COC(=O)c1cnc2c(C=Cc3c(OC)c(OC)cc4[nH]ccc34)scc2n1,0.986487365414239,2.423445952553001,6.0457030791803845,1.2128604121753597,366.5183086559409,394.3694333574968,double,R = H,acetate
g_v4_double_g_17_A_acetate_C,COC(=O)c1cnc2csc(C=Cc3c(OC)c(OC)cc4[nH]ccc34)c2n1,0.987609976278516,2.40548643842,6.103306588076521,1.297427410398086,340.0185013160808,383.08487198810326,double,R = H,acetate
g_v4_double_g_17_A_amide_A,CNC(=O)c1cnc2c(C=Cc3c(OC)c(OC)cc4[nH]ccc34)scc2n1,0.9866436214496266,2.4544669315100003,6.041026530539966,1.1900284274306614,360.04036632948555,392.5326648823102,double,R = H,amide
g_v4_double_g_17_A_trifluro_B,COc1cc2[nH]ccc2c(C=Cc2scc3ncc(C(F)(F)F)nc23)c1OC,0.9912872682772408,2.4199084724965,6.150016291088832,1.2656836970636505,353.9082807183149,381.2500082858605,double,R = H,trifluro
g_v4_double_g_18_B_amide_A,CNC(=O)c1ncc2nsnc2c1C=Cc1c(OC)c(OC)cc2[nH]ccc12,0.9898354571688796,2.280858294891,6.2848359146519215,1.473647251536022,292.3999380509485,445.4101004084805,double,R = H,amide
g_v4_imine_g_18_B_amine_B,CNc1ncc2nsnc2c1N=Cc1c(OC)c(OC)cc2[nH]ccc12,0.9810400283265868,2.4596370946695,5.964720908814343,1.06962866102549,447.0188375053112,464.8501860137912,imine,R = H,amine
g_v4_thio_g_17_A_acetate_A,COC(=O)c1cnc2c(C3:ccc(-c4c(OC)c(OC)cc5[nH]ccc45)s:3)scc2n1,0.8937065033823385,2.3975951367555,6.037341564777307,1.3259185468850774,352.08974382840097,346.4537217587349,thio,R = H,acetate
g_v4_thio_g_17_A_acetate_C,COC(=O)c1cnc2csc(C3:ccc(-c4c(OC)c(OC)cc5[nH]ccc45)s:3)c2n1,0.8951808098661345,2.3937855428485,6.078478104005626,1.3855612769984873,325.3379590896657,332.9040846947464,thio,R = H,acetate
g_v4_thio_g_17_A_amide_B,CNC(=O)c1cnc2csc(C3:ccc(-c4c(OC)c(OC)cc5[nH]ccc45)s:3)c2n1,0.8923346401177787,2.4814062027095,6.20092144543014,1.4106575210753365,335.32671430293703,356.0849194036564,thio,R = H,amide
g_v7_single_g_17_A_acetate_C,COC(=O)c1cnc2csc(C3:c(OC)c(OC)cc4cc[nH]c:34)c2n1,0.968411298949253,2.4373237589285,6.381848311953945,1.4259696395602075,415.36764286865946,446.7899897499592,single,R = H,acetate
g_v7_triple_g_9_A_acetate_A,COC(=O)c1cc(C#Cc2c(OC)c(OC)cc3cc[nH]c23)c2nsnc2c1,1.0,2.4005883891110003,6.304716008344258,1.6291665757162264,433.3037552132737,690.0445337305428,triple,R = H,acetate
g_v7_triple_g_9_A_amide_A,CNC(=O)c1cc(C#Cc2c(OC)c(OC)cc3cc[nH]c23)c2nsnc2c1,1.0,2.4514736791545007,6.285949132419773,1.5715929993311877,442.4911351452465,692.5926078256452,triple,R = H,amide
g_v7_triple_g_9_A_amide_C,CNC(=O)c1ccc2nsnc2c1C#Cc1c(OC)c(OC)cc2cc[nH]c12,1.0,2.4871205935700003,6.133605921095295,1.4485088297951734,392.10272498166887,694.9836722196778,triple,R = H,amide
g_v7_triple_g_9_A_methoxy_B,COc1cc2cc[nH]c2c(C#Cc2c(OC)ccc3nsnc23)c1OC,1.0,2.4835831135135003,6.065061530614912,1.2187100436131004,422.5187948613893,614.5876351001789,triple,R = H,methoxy
g_v7_triple_g_9_A_cyanide_B,COc1cc2cc[nH]c2c(C#Cc2c(C#N)ccc3nsnc23)c1OC,1.0,2.3731048902105,6.479383984180458,1.8498070981368075,347.7253097880748,697.0043896799325,triple,R = H,cyanide
g_v7_triple_g_9_A_trifluro_A,COc1cc2cc[nH]c2c(C#Cc2cc(C(F)(F)F)cc3nsnc23)c1OC,1.0,2.4650793716795,6.431640248549229,1.6505117303677252,450.9799988300074,709.3597190614673,triple,R = H,trifluro
g_v7_triple_g_9_A_trifluro_B,COc1cc2cc[nH]c2c(C#Cc2c(C(F)(F)F)ccc3nsnc23)c1OC,1.0,2.442766035938501,6.406847411395575,1.6851213467962225,400.1537574877148,708.0367015223601,triple,R = H,trifluro
g_v7_triple_g_16_C_carbonyl_B,COc1cc2cc[nH]c2c(C#Cc2cccc3ncc(C=O)nc23)c1OC,1.0,2.4746033564470005,6.397263561582804,1.6287932355044177,425.2418381620373,672.5032585854933,triple,R = H,carbonyl
g_v7_triple_g_16_C_cyanide_A,COc1cc2cc[nH]c2c(C#Cc2cccc3ncc(C#N)nc23)c1OC,1.0,2.3067091106885,6.300927367203258,1.681905233192083,363.1119874662545,742.2571951246937,triple,R = H,cyanide
g_v7_triple_g_17_A_acetate_A,COC(=O)c1cnc2c(C#Cc3c(OC)c(OC)cc4cc[nH]c34)scc2n1,1.0,2.3203148032135,6.208611382855452,1.6544535716093378,438.15690572955646,603.2940939476248,triple,R = H,acetate
g_v7_triple_g_17_A_acetate_C,COC(=O)c1cnc2csc(C#Cc3c(OC)c(OC)cc4cc[nH]c34)c2n1,1.0,2.3540569206755,6.275229207283701,1.69632536246354,412.1670397580601,576.2840731622418,triple,R = H,acetate
g_v7_triple_g_17_A_amide_A,CNC(=O)c1cnc2c(C#Cc3c(OC)c(OC)cc4cc[nH]c34)scc2n1,1.0,2.348342529815,6.197699345335423,1.6278506331291285,433.3690625353484,606.9975634527509,triple,R = H,amide
g_v7_triple_g_18_B_acetate_B,COC(=O)c1ncc2nsnc2c1C#Cc1c(OC)c(OC)cc2cc[nH]c12,1.0,2.336641634243501,6.328282972594025,1.7894571441502194,369.3148226957419,724.9722512278822,triple,R = H,acetate
g_v7_triple_g_18_B_amide_A,CNC(=O)c1ncc2nsnc2c1C#Cc1c(OC)c(OC)cc2cc[nH]c12,1.0,2.2307893463989994,6.199501827475615,1.7343630691757426,362.1647591498913,719.2760920006549,triple,R = H,amide
g_v7_triple_g_18_B_amide_B,CNC(=O)c1cc2nsnc2c(C#Cc2c(OC)c(OC)cc3cc[nH]c23)n1,1.0,2.4073912353735007,6.565170868801943,1.807119509954645,383.8280149138882,636.8533509157714,triple,R = H,amide
g_v7_double_g_9_A_acetate_B,COC(=O)c1ccc2nsnc2c1C=Cc1c(OC)c(OC)cc2cc[nH]c12,0.92111742734118,2.419636358646,6.184854483130039,1.4247277119429782,372.335830659722,632.796133402735,double,R = H,acetate
g_v7_double_g_17_A_acetate_A,COC(=O)c1cnc2c(C=Cc3c(OC)c(OC)cc4cc[nH]c34)scc2n1,0.9832781597472832,2.3918807458949995,6.134237497353752,1.359650596139545,378.8894206445548,444.84546418243553,double,R = H,acetate
g_v7_double_g_17_A_acetate_C,COC(=O)c1cnc2csc(C=Cc3c(OC)c(OC)cc4cc[nH]c34)c2n1,0.9877747894298696,2.3276618771769995,6.182056336416281,1.486314695495821,352.8663567703916,431.0669793485431,double,R = H,acetate
g_v7_double_g_17_A_amide_A,CNC(=O)c1cnc2c(C=Cc3c(OC)c(OC)cc4cc[nH]c34)scc2n1,0.986688277852912,2.438684328181,6.195454406057252,1.3844798965510563,369.997284229612,475.628887739731,double,R = H,amide
g_v7_imine_g_9_A_cyanide_B,COc1cc2cc[nH]c2c(C=Nc2c(C#N)ccc3nsnc23)c1OC,0.9992246759303254,2.4999099445435005,6.536521362053463,1.6676217050626292,239.9325780861545,677.0638867164962,imine,R = H,cyanide
f_v4_triple_f_17_A_carbonyl_C,COC(=O)c1cc2c(C#Cc3scc4ncc(C=O)nc34)c(OC)c(OC)cc2[nH]1,1.0,2.462086119324,6.466058841040649,1.7707036017964128,328.4425060119247,524.602850098745,triple,R = H,carbonyl
f_v4_triple_f_17_A_cyanide_B,COC(=O)c1cc2c(C#Cc3scc4ncc(C#N)nc34)c(OC)c(OC)cc2[nH]1,1.0,2.4737870148955,6.474192868263344,1.840430054842728,316.6055535111809,569.7119794422179,triple,R = H,cyanide
f_v4_triple_f_17_A_sulf_acid_B,COC(=O)c1cc2c(C#Cc3scc4nc(S(=O)(=O)O)cnc34)c(OC)c(OC)cc2[nH]1,1.0,2.4392285558820004,6.520027453123475,2.055981231918849,513.2611448207172,618.2459337069304,triple,R = H,sulf
f_v4_triple_f_18_B_amide_A,CNC(=O)c1ncc2nsnc2c1C#Cc1c(OC)c(OC)cc2[nH]c(C(=O)OC)cc12,1.0,2.4460314021444995,6.514342994785693,1.7265683679215726,342.1581325310399,550.3736644313904,triple,R = H,amide
f_v4_triple_f_18_B_OH_A,COC(=O)c1cc2c(C#Cc3c(O)ncc4nsnc34)c(OC)c(OC)cc2[nH]1,1.0,2.4865763658690008,6.338755274126015,1.5064562906045469,397.83915707084816,567.4730266764527,triple,R = H,OH
f_v4_triple_f_18_B_cyanide_B,COC(=O)c1cc2c(C#Cc3c(C#N)ncc4nsnc34)c(OC)c(OC)cc2[nH]1,1.0,2.4765081534005,6.964370867252001,1.9841690262110203,275.37567922991,316.5807911427692,triple,R = H,cyanide
f_v4_triple_f_18_B_sulf_acid_B,COC(=O)c1cc2c(C#Cc3c(S(=O)(=O)O)ncc4nsnc34)c(OC)c(OC)cc2[nH]1,1.0,2.364397246994501,6.851441170270846,2.1872201093428885,398.7673374285805,588.3517782058334,triple,R = H,sulf
f_v4_double_f_17_A_carbonyl_C,COC(=O)c1cc2c(C=Cc3scc4ncc(C=O)nc34)c(OC)c(OC)cc2[nH]1,0.9866411069700368,2.395146112101,6.36450105397671,1.6318893468996976,318.0717029317748,414.65960263303714,double,R = H,carbonyl
f_v4_double_f_17_A_cyanide_A,COC(=O)c1cc2c(C=Cc3scc4nc(C#N)cnc34)c(OC)c(OC)cc2[nH]1,0.989460314641677,2.416370992439999,6.51936267898418,1.7510327636628062,295.3635300073074,356.81119126820704,double,R = H,cyanide
f_v4_double_f_17_A_cyanide_B,COC(=O)c1cc2c(C=Cc3scc4ncc(C#N)nc34)c(OC)c(OC)cc2[nH]1,0.9919197251452736,2.391336518194,6.5120526125101605,1.7850796486309264,284.3720352393575,345.9195622781408,double,R = H,cyanide
f_v4_double_f_18_B_methoxy_B,COC(=O)c1cc2c(C=Cc3c(OC)ncc4nsnc34)c(OC)c(OC)cc2[nH]1,0.985426205202966,2.4833109996630003,6.205747384570714,1.311160724326328,373.1829210883007,438.7571888946695,double,R = H,methoxy
f_v4_imine_f_18_B_amine_A,CNc1ncc2nsnc2c1N=Cc1c(OC)c(OC)cc2[nH]c(C(=O)OC)cc12,0.9822514258389629,2.4977330337395003,6.094326014666876,1.2606231957834098,421.8567418720341,490.64276945136953,imine,R = H,amine
f_v4_thio_f_17_A_acetate_A,COC(=O)c1cnc2c(C3:ccc(-c4c(OC)c(OC)cc5[nH]c(C(=O)OC)cc45)s:3)scc2n1,0.8930977053906595,2.4775966088025,6.171134774907841,1.4624878625254496,357.4027667855262,372.12167706456967,thio,R = H,acetate
f_v4_thio_f_17_A_acetate_B,COC(=O)c1cnc2csc(C3:ccc(-c4c(OC)c(OC)cc5[nH]c(C(=O)OC)cc45)s:3)c2n1,0.8948539778472946,2.4604534362209995,6.209653578895086,1.5330554194952128,343.8011559555889,356.9502414247836,thio,R = H,acetate
f_v4_thio_f_17_A_trifluro_C,COC(=O)c1cc2c(-c3cc:C(c4scc5ncc(C(F)(F)F)nc45):s3)c(OC)c(OC)cc2[nH]1,0.9267096113456246,2.4963724644870005,6.297415465844097,1.5718027991097188,353.52650498680305,377.63987384096254,thio,R = H,trifluro
f_v4_thio_f_18_B_acetate_B,COC(=O)c1cc2nsnc2c(C2:ccc(-c3c(OC)c(OC)cc4[nH]c(C(=O)OC)cc34)s:2)n1,0.8896242576247553,2.4988214891415,6.509455557919864,1.6293088912498206,285.59954081720207,327.05853496008785,thio,R = H,acetate
f_v4_thio_f_18_B_cyanide_A,COC(=O)c1cc2c(-c3cc:C(c4nc(C#N)cc5nsnc45):s3)c(OC)c(OC)cc2[nH]1,0.8941150469172384,2.4128335123835005,6.735682305581577,1.9227477599852136,243.79169670282863,333.6638265682268,thio,R = H,cyanide
f_v4_thio_f_18_B_trifluro_B,COC(=O)c1cc2c(-c3cc:C(c4nc(C(F)(F)F)cc5nsnc45):s3)c(OC)c(OC)cc2[nH]1,0.8933372186320865,2.477868722653,6.585264571869629,1.68630558627774,284.91490238229744,393.5770378157031,thio,R = H,trifluro
h_v4_triple_h_17_A_carbonyl_C,COC(=O)c1cc2c(C#Cc3scc4ncc(C=O)nc34)c(OC)c(OC)cc2n1C,1.0,2.4258949772075,6.409960665965627,1.7664235230404302,324.4843379507074,491.961161053041,triple,R = CH$_3$,carbonyl
h_v4_triple_h_17_A_cyanide_A,COC(=O)c1cc2c(C#Cc3scc4nc(C#N)cnc34)c(OC)c(OC)cc2n1C,1.0,2.431609368068,6.599158160846855,1.782411844440503,300.6017216248438,326.4340336827445,triple,R = CH$_3$,cyanide
h_v4_triple_h_17_A_cyanide_B,COC(=O)c1cc2c(C#Cc3scc4ncc(C#N)nc34)c(OC)c(OC)cc2n1C,1.0,2.431609368068,6.420174187231169,1.836129295435967,315.4526071230066,533.5785254646908,triple,R = CH$_3$,cyanide
h_v4_triple_h_18_B_acetate_A,COC(=O)c1ncc2nsnc2c1C#Cc1c(OC)c(OC)cc2c1cc(C(=O)OC)n2C,1.0,2.4705216486895005,6.546526171994628,1.7684262809852953,339.7297885239823,549.2906512954505,triple,R = CH$_3$,acetate
h_v4_triple_h_18_B_amide_A,CNC(=O)c1ncc2nsnc2c1C#Cc1c(OC)c(OC)cc2c1cc(C(=O)OC)n2C,1.0,2.385894241184,6.458405094766931,1.7330580111447489,292.0353055014857,529.6726032538572,triple,R = CH$_3$,amide
h_v4_triple_h_18_B_methoxy_B,COC(=O)c1cc2c(C#Cc3c(OC)ncc4nsnc34)c(OC)c(OC)cc2n1C,1.0,2.4721543317924994,6.2211307968900655,1.504785511555383,414.4057203957345,546.9172742959927,triple,R = CH$_3$,methoxy
h_v4_triple_h_18_B_cyanide_B,COC(=O)c1cc2c(C#Cc3c(C#N)ncc4nsnc34)c(OC)c(OC)cc2n1C,1.0,2.4103844877290004,6.798733533760242,1.9760230259853413,272.7122288488317,484.68755781505024,triple,R = CH$_3$,cyanide
h_v4_triple_h_18_B_sulf_acid_B,COC(=O)c1cc2c(C#Cc3c(S(=O)(=O)O)ncc4nsnc34)c(OC)c(OC)cc2n1C,1.0,2.2517421128875,6.781427364985575,2.2371388509927783,406.33672840340296,559.0075647924095,triple,R = CH$_3$,sulf
h_v4_triple_h_18_B_Br_A,COC(=O)c1cc2c(C#Cc3c(Br)ncc4nsnc34)c(OC)c(OC)cc2n1C,1.0,2.4827667719620004,6.709280187118566,1.7791062053729547,353.3681347180391,320.8957004972035,triple,R = CH$_3$,Br
h_v4_triple_h_18_B_trifluro_A,COC(=O)c1cc2c(C#Cc3c(C(F)(F)F)ncc4nsnc34)c(OC)c(OC)cc2n1C,1.0,2.480045633457,6.728667210511048,1.83445144144207,323.308533996169,509.2058320951765,triple,R = CH$_3$,trifluro
h_v4_double_h_17_A_acetate_A,COC(=O)c1cnc2c(C=Cc3c(OC)c(OC)cc4c3cc(C(=O)OC)n4C)scc2n1,0.9862932576898484,2.4835831135135003,6.139278950657172,1.3830681698818807,364.8682102648309,417.0229114315589,double,R = CH$_3$,acetate
h_v4_double_h_17_A_acetate_B,COC(=O)c1cnc2csc(C=Cc3c(OC)c(OC)cc4c3cc(C(=O)OC)n4C)c2n1,0.9831971826675656,2.4770523811015006,6.215081161761191,1.4713843527497374,348.0121177926776,405.53072717011673,double,R = CH$_3$,acetate
h_v4_double_h_17_A_carbonyl_C,COC(=O)c1cc2c(C=Cc3scc4ncc(C=O)nc34)c(OC)c(OC)cc2n1C,0.9880087289038868,2.3654857023965006,6.312218459323049,1.6292256244123564,316.77290353400167,392.5966116366908,double,R = CH$_3$,carbonyl
h_v4_double_h_17_A_cyanide_A,COC(=O)c1cc2c(C=Cc3scc4nc(C#N)cnc34)c(OC)c(OC)cc2n1C,0.9879406487593136,2.3720164348085,6.43100840018451,1.6944246472194209,292.36401902744547,339.1844723810209,double,R = CH$_3$,cyanide
h_v4_double_h_17_A_cyanide_B,COC(=O)c1cc2c(C=Cc3scc4ncc(C#N)nc34)c(OC)c(OC)cc2n1C,0.9924710197097136,2.3018110613795,6.319867579652055,1.6637419057806255,271.0849880313617,377.6787861279445,double,R = CH$_3$,cyanide
h_v4_double_h_17_A_trifluro_C,COC(=O)c1cc2c(C=Cc3scc4ncc(C(F)(F)F)nc34)c(OC)c(OC)cc2n1C,0.9923511256957658,2.4863042520185004,6.237422525227885,1.4401260905142408,371.27240973495645,406.7927912110463,double,R = CH$_3$,trifluro
h_v4_double_h_18_B_methoxy_B,COC(=O)c1cc2c(C=Cc3c(OC)ncc4nsnc34)c(OC)c(OC)cc2n1C,0.9685611567603536,2.445759288294,6.2115953833344975,1.4100183256450691,380.9014304497396,362.5478954636492,double,R = CH$_3$,methoxy
h_v4_double_h_18_B_Cl_B,COC(=O)c1cc2c(C=Cc3c(Cl)ncc4nsnc34)c(OC)c(OC)cc2n1C,0.9660024491873568,2.4988214891415,6.5108095964315,1.5750706143444404,355.37769548682263,371.3763572159223,double,R = CH$_3$,Cl
h_v4_double_h_18_B_cyanide_A,COC(=O)c1cc2c(C=Cc3nc(C#N)cc4nsnc34)c(OC)c(OC)cc2n1C,0.9925546354747796,2.493651325982,6.777586477990553,1.853532064626052,249.8933055831003,313.94019834988285,double,R = CH$_3$,cyanide
h_v4_double_h_18_B_cyanide_B,COC(=O)c1cc2c(C=Cc3c(C#N)ncc4nsnc34)c(OC)c(OC)cc2n1C,0.9844313207879266,2.38371733038,6.697607047157362,1.8601060631553992,243.19331835431512,426.16212720167823,double,R = CH$_3$,cyanide
h_v4_double_h_18_B_Br_A,COC(=O)c1cc2c(C=Cc3c(Br)ncc4nsnc34)c(OC)c(OC)cc2n1C,0.9598817593268336,2.480589861158,6.5019781414303,1.584399493469391,341.64247679291293,394.5977369003231,double,R = CH$_3$,Br
h_v4_imine_h_18_B_amine_A,CNc1ncc2nsnc2c1N=Cc1c(OC)c(OC)cc2c1cc(C(=O)OC)n2C,0.9832421229748192,2.4835831135135,6.056766412002617,1.2599407342422635,418.112999504956,472.8293804510031,imine,R = CH$_3$,amine
