Name,SMILES,HOMO /eV,LUMO /eV,EG /eV,Planarity,SA Score,Anionic Reorganisation Energy /eV,Cationic Reorganisation Energy /eV,Linker Type,Fragment Functional Group,Eumelanin Type,Eumelanin Func Type,Eumelanin Bonded Type,Eumelanin Linker Type
1_67_imine_B,COc1cc2cc(N=CC3:cncc4nsnc:34)[nH]c2cc1OC,-5.18622,-2.977603,2.208616,0.9999949511844468,3.2044429138801283,317.3970000061672,307.3489999951562,imine,none,DHI,Unmethlyated,2 - DHI,imine
1_68_imine_B,COc1cc2cc(N=CC3:c(C)ncc4nsnc:34)[nH]c2cc1OC,-4.915122,-2.823029,2.092092,0.9999999600729286,3.2482589284843346,323.0719999992288,312.897999996494,imine,methyl,DHI,Unmethlyated,2 - DHI,imine
1_69_imine_B,COc1cc2cc(N=CC3:c(C#N)ncc4nsnc:34)[nH]c2cc1OC,-5.335411,-3.335155,2.000256,0.9999967419156632,3.377485489463661,236.6439999968861,702.0919999995385,imine,cyanide,DHI,Unmethlyated,2 - DHI,imine
1_70_imine_B,COc1cc2cc(N=CC3:nc(OC(C)=O)cc4nsnc:34)[nH]c2cc1OC,-5.27353,-3.017883,2.255646,0.9999036226485344,3.4209152369703544,351.0339999920688,100000000.0,imine,Acetate,DHI,Unmethlyated,2 - DHI,imine
1_71_imine_B,COc1cc2cc(N=CC3:nc(NC(C)=O)cc4nsnc:34)[nH]c2cc1OC,-5.267479,-2.910929,2.35655,0.9999929660327992,3.326759660047278,324.2890000037732,563.694000004034,imine,Amide,DHI,Unmethlyated,2 - DHI,imine
1_72_imine_B,CNc1cc2nsnc2:C(C=Nc2cc3cc(OC)c(OC)cc3[nH]2):n1,-5.109185,-2.653015,2.45617,0.9998878956383734,3.392806720232892,369.397000009485,504.1960000016843,imine,Amine,DHI,Unmethlyated,2 - DHI,imine
1_73_imine_B,COc1cc2nsnc2:C(C=Nc2cc3cc(OC)c(OC)cc3[nH]2):n1,-5.213042,-2.911629,2.301413,0.999953887103778,3.32972548946366,309.7679999991669,100000000.0,imine,Methoxy,DHI,Unmethlyated,2 - DHI,imine
1_74_imine_B,COc1cc2cc(N=CC3:nc(C=O)cc4nsnc:34)[nH]c2cc1OC,-5.37669,-3.269085,2.107606,0.9999423724587756,3.4769414894636608,267.3880000074859,740.0810000035563,imine,carbonyl,DHI,Unmethlyated,2 - DHI,imine
1_75_imine_B,COc1cc2cc(N=CC3:nc(S(=O)(=O)O)cc4nsnc:34)[nH]c2cc1OC,-5.604781,-3.528761,2.07602,0.9996734630458008,3.512869472608135,405.1499999986845,700.2920000013546,imine,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,imine
1_76_imine_B,COc1cc2cc(N=CC3:nc(C(F)(F)F)cc4nsnc:34)[nH]c2cc1OC,-5.309615,-3.167992,2.141624,0.9999709122721888,3.4063066683238112,293.7029999957303,727.004999993369,imine,Trifloro,DHI,Unmethlyated,2 - DHI,imine
1_77_imine_B,COc1cc2cc(N=CC3:nc(F)cc4nsnc:34)[nH]c2cc1OC,-5.337504,-3.054737,2.282767,0.9993159096481148,3.42559354386895,297.6849999977276,310.2269999944838,imine,F,DHI,Unmethlyated,2 - DHI,imine
1_78_imine_B,COc1cc2cc(N=CC3:nc(O)cc4nsnc:34)[nH]c2cc1OC,-5.405061,-3.015994,2.389067,0.9999647777922492,3.4342916207920275,300.8350000018254,322.8779999990365,imine,OH,DHI,Unmethlyated,2 - DHI,imine
1_79_imine_B,COc1cc2cc(N=CC3:nc(S)cc4nsnc:34)[nH]c2cc1OC,-5.430686,-3.085763,2.344923,0.9999942162657436,3.58479931309972,297.4160000012489,676.5680000025895,imine,SH,DHI,Unmethlyated,2 - DHI,imine
1_80_imine_B,COc1cc2cc(N=CC3:nc(Br)cc4nsnc:34)[nH]c2cc1OC,-5.305558,-3.161203,2.144355,0.9999027252784146,3.4454781592535664,311.8230000109179,269.375999996555,imine,Br,DHI,Unmethlyated,2 - DHI,imine
1_81_imine_B,COc1cc2cc(N=CC3:nccc4nsnc:34)[nH]c2cc1OC,-4.997237,-2.844353,2.152884,0.9999955745549718,3.1912771995944142,286.0289999953238,741.2770000009914,imine,none,DHI,Unmethlyated,2 - DHI,imine
1_82_imine_B,COc1cc2cc(N=CC3:nc(C)cc4nsnc:34)[nH]c2cc1OC,-5.179873,-2.888032,2.291841,0.9999233889256596,3.267097390022796,288.6910000015632,576.3740000038524,imine,methyl,DHI,Unmethlyated,2 - DHI,imine
1_83_imine_B,COc1cc2cc(N=CC3:nc(C#N)cc4nsnc:34)[nH]c2cc1OC,-5.395566,-3.337687,2.057879,0.9999995444167584,3.4756381048482776,253.4379999997327,570.7939999992959,imine,cyanide,DHI,Unmethlyated,2 - DHI,imine
1_84_imine_B,COc1cc2cc(N=CC3:nncc4nsnc:34)[nH]c2cc1OC,-5.282653,-3.202529,2.080123,0.9999915901051512,3.404377419374633,297.4500000054831,323.7040000021807,imine,none,DHI,Unmethlyated,2 - DHI,imine
1_85_imine_B,COc1cc2cc(N=CC3:scc4ncc(OC(C)=O)nc:34)[nH]c2cc1OC,-4.886297,-2.622597,2.2637,0.9999745277879878,3.3385444677395864,405.9669999915059,422.0260000001872,imine,Acetate,DHI,Unmethlyated,2 - DHI,imine
1_86_imine_B,COc1cc2cc(N=CC3:scc4ncc(NC(C)=O)nc:34)[nH]c2cc1OC,-4.827083,-2.558339,2.268744,0.9999233850980388,3.253485813893432,392.1550000086427,418.0970000015804,imine,Amide,DHI,Unmethlyated,2 - DHI,imine
1_87_imine_B,CNc1cnc2cs:C(C=Nc3cc4cc(OC)c(OC)cc4[nH]3):c2n1,-4.642936,-2.259745,2.383191,0.999627718509115,3.319087951002122,471.0750000012922,419.71399999602,imine,Amine,DHI,Unmethlyated,2 - DHI,imine
1_88_imine_B,COc1cnc2cs:C(C=Nc3cc4cc(OC)c(OC)cc4[nH]3):c2n1,-4.784819,-2.377192,2.407627,0.9999986703377964,3.2495174894636607,393.16900000267196,415.59500000585103,imine,Methoxy,DHI,Unmethlyated,2 - DHI,imine
1_89_imine_B,COc1cc2cc(N=CC3:scc4ncc(C=O)nc:34)[nH]c2cc1OC,-5.28214,-3.209095,2.073045,0.9999386934925376,3.3919094894636608,315.1989999969373,704.9199999964912,imine,carbonyl,DHI,Unmethlyated,2 - DHI,imine
1_90_imine_B,COc1cc2cc(N=CC3:scc4ncc(S(=O)(=O)O)nc:34)[nH]c2cc1OC,-5.303863,-3.345833,1.958031,0.9999983540349134,3.486134126941144,360.20700000517536,339.4239999979618,imine,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,imine
1_91_imine_B,COc1cc2cc(N=CC3:scc4ncc(C(F)(F)F)nc:34)[nH]c2cc1OC,-5.105162,-2.961154,2.144008,0.9999398345535104,3.333600339209889,100000000.0,584.9349999989499,imine,Trifloro,DHI,Unmethlyated,2 - DHI,imine
1_92_imine_B,COc1cc2cc(N=CC3:scc4ncc(F)nc:34)[nH]c2cc1OC,-4.927182,-2.69921,2.227972,0.9999784749307816,3.3776243130997186,365.2900000015506,386.8849999926169,imine,F,DHI,Unmethlyated,2 - DHI,imine
1_93_imine_B,COc1cc2cc(N=CC3:scc4ncc(O)nc:34)[nH]c2cc1OC,-4.822053,-2.476844,2.345209,0.9999993971173838,3.444766620792027,406.6949999978533,406.1140000048908,imine,OH,DHI,Unmethlyated,2 - DHI,imine
1_94_imine_B,COc1cc2cc(N=CC3:scc4ncc(S)nc:34)[nH]c2cc1OC,-4.879226,-2.634985,2.244242,0.9999737565314132,3.568907005407412,344.0930000069784,385.4740000024321,imine,SH,DHI,Unmethlyated,2 - DHI,imine
1_95_imine_B,COc1cc2cc(N=CC3:scc4ncc(Br)nc:34)[nH]c2cc1OC,-5.055172,-2.85251,2.202662,0.9998675450989536,3.362268543868951,328.1330000027083,592.2620000055758,imine,Br,DHI,Unmethlyated,2 - DHI,imine
1_96_imine_B,COc1cc2cc(N=CC3:scc4nccnc:34)[nH]c2cc1OC,-4.876516,-2.642876,2.233639,0.9999941468523704,3.175142474319688,326.7659999983152,374.0619999953196,imine,none,DHI,Unmethlyated,2 - DHI,imine
1_97_imine_B,COc1cc2cc(N=CC3:scc4ncc(C)nc:34)[nH]c2cc1OC,-4.816364,-2.507269,2.309094,0.99998643779324,3.2161608515612583,346.8549999961396,595.7570000027772,imine,methyl,DHI,Unmethlyated,2 - DHI,imine
1_98_imine_B,COc1cc2cc(N=CC3:scc4ncc(C#N)nc:34)[nH]c2cc1OC,-5.14029,-3.200307,1.939983,0.99993849117439,3.382854104848276,266.5249999990919,337.3660000070231,imine,cyanide,DHI,Unmethlyated,2 - DHI,imine
1_99_imine_B,COc1cc2cc(N=CC3:scc4nc(OC(C)=O)cnc:34)[nH]c2cc1OC,-4.897542,-2.640368,2.257174,0.9999973607153168,3.3498740831242024,427.0370000085677,616.9970000046305,imine,Acetate,DHI,Unmethlyated,2 - DHI,imine
1_100_imine_B,COc1cc2cc(N=CC3:scc4nc(NC(C)=O)cnc:34)[nH]c2cc1OC,-4.684701,-2.486295,2.198406,0.999999998957806,3.249285236970355,395.3069999988656,601.6289999970468,imine,Amide,DHI,Unmethlyated,2 - DHI,imine
1_101_imine_B,CNc1cnc2:C(C=Nc3cc4cc(OC)c(OC)cc4[nH]3):scc2n1,-4.689249,-2.319268,2.369982,0.9998958023693616,3.3146073356175068,424.54399999405723,387.40400000097,imine,Amine,DHI,Unmethlyated,2 - DHI,imine
1_102_imine_B,COc1cnc2:C(C=Nc3cc4cc(OC)c(OC)cc4[nH]3):scc2n1,-4.676904,-2.37783,2.299074,0.9999993240220026,3.261602412540584,379.2649999959394,731.2329999986105,imine,Methoxy,DHI,Unmethlyated,2 - DHI,imine
1_103_imine_B,COc1cc2cc(N=CC3:scc4nc(C=O)cnc:34)[nH]c2cc1OC,-5.03303,-3.039025,1.994005,0.9999563172410488,3.390105797155968,325.8940000014263,334.0129999996861,imine,carbonyl,DHI,Unmethlyated,2 - DHI,imine
1_104_imine_B,COc1cc2cc(N=CC3:scc4nc(S(=O)(=O)O)cnc:34)[nH]c2cc1OC,-5.38544,-3.337589,2.047851,0.9998499465569765,3.465308810485448,469.9879999971017,663.9999999970314,imine,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,imine
1_105_imine_B,COc1cc2cc(N=CC3:scc4nc(C(F)(F)F)cnc:34)[nH]c2cc1OC,-5.104079,-2.94993,2.154149,0.999989830614844,3.3471380217804825,404.0569999997387,100000000.0,imine,Trifloro,DHI,Unmethlyated,2 - DHI,imine
1_106_imine_B,COc1cc2cc(N=CC3:scc4nc(F)cnc:34)[nH]c2cc1OC,-4.978105,-2.752383,2.225722,0.9999910358332422,3.388939697715104,348.3959999939543,372.8339999943273,imine,F,DHI,Unmethlyated,2 - DHI,imine
1_107_imine_B,COc1cc2cc(N=CC3:scc4nc(O)cnc:34)[nH]c2cc1OC,-4.922703,-2.559028,2.363675,0.999908750282832,3.4392839284843344,375.4690000059781,350.7379999937257,imine,OH,DHI,Unmethlyated,2 - DHI,imine
1_108_imine_B,COc1cc2cc(N=CC3:scc4nc(S)cnc:34)[nH]c2cc1OC,-4.9098,-2.653095,2.256705,0.999987150987648,3.5802223900227954,345.01799999998184,373.2919999965816,imine,SH,DHI,Unmethlyated,2 - DHI,imine
1_109_imine_B,COc1cc2cc(N=CC3:scc4nc(Br)cnc:34)[nH]c2cc1OC,-5.026056,-2.850896,2.17516,0.9999717747871892,3.379374313099719,344.5619999984046,589.9749999953201,imine,Br,DHI,Unmethlyated,2 - DHI,imine
1_110_imine_B,COc1cc2cc(N=CC3:scc4nc(C)cnc:34)[nH]c2cc1OC,-4.891999,-2.544524,2.347474,0.9999082113868007,3.2236416207920264,338.1410000074538,377.1820000038133,imine,methyl,DHI,Unmethlyated,2 - DHI,imine
1_111_imine_B,COc1cc2cc(N=CC3:scc4nc(C#N)cnc:34)[nH]c2cc1OC,-5.13181,-3.165135,1.966675,0.9999988297174788,3.393716874079045,288.2109999991371,353.4259999942151,imine,cyanide,DHI,Unmethlyated,2 - DHI,imine
1_139_imine_B,COc1cc2cc(N=CC3:c(OC(C)=O)ccc4nonc:34)[nH]c2cc1OC,-5.242987,-2.835186,2.407801,0.9760495926241508,3.057415621585741,380.33700000232784,645.2639999988605,imine,Acetate,DHI,Unmethlyated,2 - DHI,imine
1_141_imine_B,CNc1ccc2nonc2:C:1C=Nc1cc2cc(OC)c(OC)cc2[nH]1,-4.883173,-2.405758,2.477415,0.985767428386566,3.130207951002122,422.0949999980803,626.9909999973606,imine,Amine,DHI,Unmethlyated,2 - DHI,imine
1_142_imine_B,COc1cc2cc(N=CC3:c(OC)ccc4nonc:34)[nH]c2cc1OC,-4.93519,-2.620478,2.314712,0.9989638724406504,2.9811236433098145,345.8759999921312,404.7239999927114,imine,Methoxy,DHI,Unmethlyated,2 - DHI,imine
1_143_imine_B,COc1cc2cc(N=CC3:c(C=O)ccc4nonc:34)[nH]c2cc1OC,-5.409296,-3.221795,2.187502,0.9922224948336312,3.153434412540584,304.4490000029327,555.8900000032736,imine,carbonyl,DHI,Unmethlyated,2 - DHI,imine
1_144_imine_B,COc1cc2cc(N=CC3:c(S(=O)(=O)O)ccc4nonc:34)[nH]c2cc1OC,-5.523103,-3.395916,2.127187,0.979968015091396,3.1659584696870056,447.8069999968284,318.6790000036126,imine,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,imine
1_145_imine_B,COc1cc2cc(N=CC3:c(C(F)(F)F)ccc4nonc:34)[nH]c2cc1OC,-5.149091,-2.983764,2.165328,0.9998241512794284,3.1417907968535097,315.4710000017076,100000000.0,imine,Trifloro,DHI,Unmethlyated,2 - DHI,imine
1_146_imine_B,COc1cc2cc(N=CC3:c(F)ccc4nonc:34)[nH]c2cc1OC,-5.187511,-2.815803,2.371708,0.999694558497184,3.0274685438689497,352.2789999988163,752.7499999996508,imine,F,DHI,Unmethlyated,2 - DHI,imine
1_148_imine_B,COc1cc2cc(N=CC3:c(S)ccc4nonc:34)[nH]c2cc1OC,-5.261687,-2.79311,2.468577,0.999660695136002,3.259714697715104,331.4849999951548,605.8849999972153,imine,SH,DHI,Unmethlyated,2 - DHI,imine
1_149_imine_B,COc1cc2cc(N=CC3:c(Br)ccc4nonc:34)[nH]c2cc1OC,-5.055322,-2.818503,2.236819,0.9999939100568948,3.097324313099719,294.7279999934835,289.1019999806303,imine,Br,DHI,Unmethlyated,2 - DHI,imine
1_150_imine_B,COc1cc2cc(N=CC3:cccc4nonc:34)[nH]c2cc1OC,-5.205238,-2.766302,2.438936,0.99997037117367,2.8979325842098,319.844000001467,587.3010000032082,imine,none,DHI,Unmethlyated,2 - DHI,imine
1_151_imine_B,COc1cc2cc(N=CC3:c(C)ccc4nonc:34)[nH]c2cc1OC,-5.162923,-2.689342,2.473581,0.999983091743938,3.0177800823304883,320.74700000157463,589.6329999995942,imine,methyl,DHI,Unmethlyated,2 - DHI,imine
1_152_imine_B,COc1cc2cc(N=CC3:c(C#N)ccc4nonc:34)[nH]c2cc1OC,-5.232907,-3.147435,2.085472,0.9999999997158096,3.1468030279252,251.6219999997702,532.8760000011243,imine,cyanide,DHI,Unmethlyated,2 - DHI,imine
1_153_imine_B,COc1cc2cc(N=CC3:cc(OC(C)=O)cc4nonc:34)[nH]c2cc1OC,-5.225489,-2.789236,2.436253,0.998939217172664,3.108989083124202,413.6519999956363,611.9550000003073,imine,Acetate,DHI,Unmethlyated,2 - DHI,imine
1_157_imine_B,COc1cc2cc(N=CC3:cc(C=O)cc4nonc:34)[nH]c2cc1OC,-5.3746,-3.217828,2.156772,0.9999347604598208,3.2027008740790457,319.9130000066361,578.2970000000205,imine,carbonyl,DHI,Unmethlyated,2 - DHI,imine
1_158_imine_B,COc1cc2cc(N=CC3:cc(S(=O)(=O)O)cc4nonc:34)[nH]c2cc1OC,-5.437543,-3.235355,2.202188,0.9998036791031034,3.181042013990803,430.0399999992805,588.5550000020885,imine,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,imine
1_159_imine_B,COc1cc2cc(N=CC3:cc(C(F)(F)F)cc4nonc:34)[nH]c2cc1OC,-5.502344,-3.115016,2.387328,0.9993561981062192,3.129094399579897,391.2520000012591,751.5669999993406,imine,Trifloro,DHI,Unmethlyated,2 - DHI,imine
1_160_imine_B,COc1cc2cc(N=CC3:cc(F)cc4nonc:34)[nH]c2cc1OC,-5.32978,-2.898876,2.430905,0.9999281950453353,3.080853159253566,329.3110000013257,578.4770000027493,imine,F,DHI,Unmethlyated,2 - DHI,imine
1_162_imine_B,COc1cc2cc(N=CC3:cc(S)cc4nonc:34)[nH]c2cc1OC,-5.302487,-2.850797,2.45169,0.9998732133711457,3.3779858515612577,324.58300000143936,573.8629999978002,imine,SH,DHI,Unmethlyated,2 - DHI,imine
1_163_imine_B,COc1cc2cc(N=CC3:cc(Br)cc4nonc:34)[nH]c2cc1OC,-5.130621,-2.892831,2.23779,0.9999999903979756,3.098805082330488,321.8049999995855,573.9570000005187,imine,Br,DHI,Unmethlyated,2 - DHI,imine
1_165_imine_B,COc1cc2cc(N=CC3:cc(C#N)cc4nonc:34)[nH]c2cc1OC,-5.601594,-3.341229,2.260365,0.9999924156985794,3.185319335617507,287.3269999981858,563.4179999979096,imine,cyanide,DHI,Unmethlyated,2 - DHI,imine
1_166_imine_B,COc1cc2cc(N=CC3:c(OC(C)=O)ncc4nonc:34)[nH]c2cc1OC,-5.13376,-3.102991,2.030769,0.9849647323344292,3.307454660047279,423.2570000021951,353.6679999961052,imine,Acetate,DHI,Unmethlyated,2 - DHI,imine
1_167_imine_B,COc1cc2cc(N=CC3:c(NC(C)=O)ncc4nonc:34)[nH]c2cc1OC,-5.451746,-3.145243,2.306503,0.9960556346284664,3.234417929278047,451.3829999996233,791.16200000135,imine,Amide,DHI,Unmethlyated,2 - DHI,imine
1_168_imine_B,CNc1ncc2nonc2:C:1C=Nc1cc2cc(OC)c(OC)cc2[nH]1,-4.960022,-2.785238,2.174784,0.9902372807194162,3.2764824125405845,481.8250000025728,613.4110000057262,imine,Amine,DHI,Unmethlyated,2 - DHI,imine
1_169_imine_B,COc1cc2cc(N=CC3:c(OC)ncc4nonc:34)[nH]c2cc1OC,-4.969121,-2.932679,2.036442,0.9999405052806972,3.233341489463661,415.0140000056126,363.8320000027306,imine,Methoxy,DHI,Unmethlyated,2 - DHI,imine
1_170_imine_B,COc1cc2cc(N=CC3:c(C=O)ncc4nonc:34)[nH]c2cc1OC,-5.247225,-3.302203,1.945023,0.9999995474128252,3.394743335617507,255.16300000163028,535.0720000060392,imine,carbonyl,DHI,Unmethlyated,2 - DHI,imine
1_171_imine_B,COc1cc2cc(N=CC3:c(S(=O)(=O)O)ncc4nonc:34)[nH]c2cc1OC,-5.789162,-3.742039,2.047123,0.982298166556128,3.4048659672527304,372.2070000003441,359.1829999932088,imine,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,imine
1_172_imine_B,COc1cc2cc(N=CC3:c(C(F)(F)F)ncc4nonc:34)[nH]c2cc1OC,-5.479305,-3.370674,2.108631,0.9943566755711688,3.322094010095965,321.8280000000959,281.4440000001923,imine,Trifloro,DHI,Unmethlyated,2 - DHI,imine
1_173_imine_B,COc1cc2cc(N=CC3:c(F)ncc4nonc:34)[nH]c2cc1OC,-5.305494,-3.227133,2.078361,0.9998231477221576,3.2910377746381805,389.1240000011748,330.7070000009844,imine,F,DHI,Unmethlyated,2 - DHI,imine
1_174_imine_B,COc1cc2cc(N=CC3:c(O)ncc4nonc:34)[nH]c2cc1OC,-5.017106,-2.985666,2.031439,0.9999522566016888,3.3436993130997203,417.9080000030808,351.5000000006694,imine,OH,DHI,Unmethlyated,2 - DHI,imine
1_175_imine_B,COc1cc2cc(N=CC3:c(S)ncc4nonc:34)[nH]c2cc1OC,-5.342432,-3.122845,2.219586,0.9999777206283192,3.4554896977151035,386.119000002509,590.2729999943404,imine,SH,DHI,Unmethlyated,2 - DHI,imine
1_176_imine_B,COc1cc2cc(N=CC3:c(Br)ncc4nonc:34)[nH]c2cc1OC,-5.322177,-3.247521,2.074656,0.9999885535064594,3.341083928484334,352.7560000075027,338.3899999898858,imine,Br,DHI,Unmethlyated,2 - DHI,imine
1_177_imine_B,COc1cc2cc(N=CC3:cncc4nonc:34)[nH]c2cc1OC,-5.330502,-3.100042,2.23046,0.9999442849804728,3.181578957836172,345.1720000011846,335.2909999994153,imine,none,DHI,Unmethlyated,2 - DHI,imine
1_178_imine_B,COc1cc2cc(N=CC3:c(C)ncc4nonc:34)[nH]c2cc1OC,-5.274312,-3.017215,2.257097,0.9999843766507812,3.2092320054074115,351.756000000023,296.9360000024608,imine,methyl,DHI,Unmethlyated,2 - DHI,imine
1_179_imine_B,COc1cc2cc(N=CC3:c(C#N)ncc4nonc:34)[nH]c2cc1OC,-5.349631,-3.38914,1.960492,0.9999999999480946,3.340019643309814,258.7889999995241,239.2909999980474,imine,cyanide,DHI,Unmethlyated,2 - DHI,imine
1_180_imine_B,COc1cc2cc(N=CC3:nc(OC(C)=O)cc4nonc:34)[nH]c2cc1OC,-5.570314,-3.212088,2.358226,0.9999662985008352,3.376375621585739,394.0359999978682,349.7769999958109,imine,Acetate,DHI,Unmethlyated,2 - DHI,imine
1_181_imine_B,COc1cc2cc(N=CC3:nc(NC(C)=O)cc4nonc:34)[nH]c2cc1OC,-5.428377,-3.045856,2.382521,0.9999544687559956,3.2822200446626626,352.9829999970388,565.0659999955678,imine,Amide,DHI,Unmethlyated,2 - DHI,imine
1_183_imine_B,COc1cc2nonc2:C(C=Nc2cc3cc(OC)c(OC)cc3[nH]2):n1,-5.382055,-3.051142,2.330913,0.9999940916581695,3.2822165663867384,334.5050000061746,541.4000000018859,imine,Methoxy,DHI,Unmethlyated,2 - DHI,imine
1_184_imine_B,COc1cc2cc(N=CC3:nc(C=O)cc4nonc:34)[nH]c2cc1OC,-5.4815,-3.374871,2.106628,0.9999782965848624,3.429432566386737,288.434000001871,556.6399999952409,imine,carbonyl,DHI,Unmethlyated,2 - DHI,imine
1_185_imine_B,COc1cc2cc(N=CC3:nc(S(=O)(=O)O)cc4nonc:34)[nH]c2cc1OC,-5.826774,-3.685116,2.141658,0.999863989749618,3.4677660646237136,441.5249999947264,474.0090000050259,imine,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,imine
1_186_imine_B,COc1cc2cc(N=CC3:nc(C(F)(F)F)cc4nonc:34)[nH]c2cc1OC,-5.679126,-3.360169,2.318957,0.9998287793021852,3.3612032603393907,328.1730000016978,740.7820000007632,imine,Trifloro,DHI,Unmethlyated,2 - DHI,imine
1_187_imine_B,COc1cc2cc(N=CC3:nc(F)cc4nonc:34)[nH]c2cc1OC,-5.640881,-3.263724,2.377157,0.999991348646641,3.376105082330489,324.2979999995441,305.6070000020554,imine,F,DHI,Unmethlyated,2 - DHI,imine
1_188_imine_B,COc1cc2cc(N=CC3:nc(O)cc4nonc:34)[nH]c2cc1OC,-5.447927,-3.098546,2.34938,0.9999944673709502,3.384803159253565,328.3950000004552,551.3360000004468,imine,OH,DHI,Unmethlyated,2 - DHI,imine
1_189_imine_B,COc1cc2cc(N=CC3:nc(S)cc4nonc:34)[nH]c2cc1OC,-5.602365,-3.227836,2.374529,0.9999718120040916,3.535310851561258,337.627999993856,691.0050000005867,imine,SH,DHI,Unmethlyated,2 - DHI,imine
1_190_imine_B,COc1cc2cc(N=CC3:nc(Br)cc4nonc:34)[nH]c2cc1OC,-5.532684,-3.269456,2.263229,0.9999631955049026,3.395989697715104,354.9129999883007,556.4449999947101,imine,Br,DHI,Unmethlyated,2 - DHI,imine
1_191_imine_B,COc1cc2cc(N=CC3:nccc4nonc:34)[nH]c2cc1OC,-5.367274,-3.012463,2.354811,0.9999677553722562,3.159541814979029,324.0699999987555,569.2349999990256,imine,none,DHI,Unmethlyated,2 - DHI,imine
1_192_imine_B,COc1cc2cc(N=CC3:nc(C)cc4nonc:34)[nH]c2cc1OC,-5.32759,-2.951336,2.376254,0.9999966296863728,3.217608928484335,314.9709999997867,560.1509999978589,imine,methyl,DHI,Unmethlyated,2 - DHI,imine
1_193_imine_B,COc1cc2cc(N=CC3:nc(C#N)cc4nonc:34)[nH]c2cc1OC,-5.572312,-3.471758,2.100554,0.999998776022354,3.4281291817713537,273.2519999990472,715.2229999919655,imine,cyanide,DHI,Unmethlyated,2 - DHI,imine
1_194_imine_B,COc1cc2cc(N=CC3:nncc4nonc:34)[nH]c2cc1OC,-5.657802,-3.424876,2.232926,0.9999306069285778,3.3642354413526547,328.97199999933946,775.0049999995099,imine,none,DHI,Unmethlyated,2 - DHI,imine
1_195_imine_B,COc1cc2cc(N=CC3:occ4ncc(OC(C)=O)nc:34)[nH]c2cc1OC,-4.856279,-2.550153,2.306126,0.9999745229116268,3.428563506201124,472.1070000014151,424.8679999946034,imine,Acetate,DHI,Unmethlyated,2 - DHI,imine
1_196_imine_B,COc1cc2cc(N=CC3:occ4ncc(NC(C)=O)nc:34)[nH]c2cc1OC,-4.778777,-2.475148,2.30363,0.9999722640333242,3.34350485235497,446.3099999993574,748.9539999951376,imine,Amide,DHI,Unmethlyated,2 - DHI,imine
1_197_imine_B,CNc1cnc2co:C(C=Nc3cc4cc(OC)c(OC)cc4[nH]3):c2n1,-4.523596,-2.142403,2.381194,0.9999957891039644,3.415108258694429,538.7059999993653,417.994000003091,imine,Amine,DHI,Unmethlyated,2 - DHI,imine
1_198_imine_B,COc1cnc2co:C(C=Nc3cc4cc(OC)c(OC)cc4[nH]3):c2n1,-4.736891,-2.277968,2.458923,0.9999982421746448,3.345537797155969,452.0399999964866,414.4190000006347,imine,Methoxy,DHI,Unmethlyated,2 - DHI,imine
1_199_imine_B,COc1cc2cc(N=CC3:occ4ncc(C=O)nc:34)[nH]c2cc1OC,-5.093169,-3.100619,1.99255,0.999996475481004,3.487929797155968,344.8590000043623,705.0900000031106,imine,carbonyl,DHI,Unmethlyated,2 - DHI,imine
1_200_imine_B,COc1cc2cc(N=CC3:occ4ncc(S(=O)(=O)O)nc:34)[nH]c2cc1OC,-5.495609,-3.389899,2.105709,0.9990106586771264,3.577292646902196,434.5729999986361,908.4730000031414,imine,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,imine
1_201_imine_B,COc1cc2cc(N=CC3:occ4ncc(C(F)(F)F)nc:34)[nH]c2cc1OC,-5.223295,-2.975023,2.248271,0.9999618530724153,3.4247588591709395,100000000.0,730.9389999936684,imine,Trifloro,DHI,Unmethlyated,2 - DHI,imine
1_202_imine_B,COc1cc2cc(N=CC3:occ4ncc(F)nc:34)[nH]c2cc1OC,-5.091963,-2.718462,2.373501,0.9997293656762666,3.477645466945873,426.4240000011341,747.771999998804,imine,F,DHI,Unmethlyated,2 - DHI,imine
1_203_imine_B,COc1cc2cc(N=CC3:occ4ncc(O)nc:34)[nH]c2cc1OC,-4.964314,-2.465942,2.498372,0.9998890219838228,3.5447877746381806,475.1299999988987,753.9720000022498,imine,OH,DHI,Unmethlyated,2 - DHI,imine
1_204_imine_B,COc1cc2cc(N=CC3:occ4ncc(S)nc:34)[nH]c2cc1OC,-5.027574,-2.641336,2.386239,0.9999498913536062,3.668928159253565,396.9029999934719,100000000.0,imine,SH,DHI,Unmethlyated,2 - DHI,imine
1_205_imine_B,COc1cc2cc(N=CC3:occ4ncc(Br)nc:34)[nH]c2cc1OC,-5.158078,-2.851236,2.306842,0.999794786351349,3.4622896977151045,373.10599999909755,729.5559999911347,imine,Br,DHI,Unmethlyated,2 - DHI,imine
