Name,SMILES,HOMO /eV,LUMO /eV,EG /eV,SA Score,Planarity,Linker Type,Fragment Functional Group,Eumelanin Type,Eumelanin Func Type,Eumelanin Bonded Type,Eumelanin Linker Type
0_32_thio_B,COc1cc(C2:c(OC)ccc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.909667,-2.416864,2.492802,3.0874750087017926,0.5719127115460408,Thiophene,Methoxy,DHI,Unmethlyated,7 - DHI,thio
0_33_thio_B,COc1cc(C2:c(C=O)ccc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.154691,-2.809196,2.345494,3.233844412331869,0.5625503214747145,Thiophene,carbonyl,DHI,Unmethlyated,7 - DHI,thio
0_34_thio_B,COc1cc(C2:c(S(=O)(=O)O)ccc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.277734,-2.968444,2.309291,3.237727894033356,0.38931010094351637,Thiophene,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,thio
0_35_thio_B,COc1cc(C2:c(C(F)(F)F)ccc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.174645,-2.820054,2.354591,3.2262832290209484,0.40132395571201324,Thiophene,Trifloro,DHI,Unmethlyated,7 - DHI,thio
0_36_thio_B,COc1cc(C2:c(F)ccc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.069752,-2.639025,2.430727,3.12254702021583,0.6214559693712189,Thiophene,F,DHI,Unmethlyated,7 - DHI,thio
0_37_thio_B,COc1cc(C2:c(O)ccc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.018516,-2.278118,2.740398,3.1443772527739693,0.6472845847152684,Thiophene,OH,DHI,Unmethlyated,7 - DHI,thio
0_38_thio_B,COc1cc(C2:c(S)ccc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.123734,-2.430726,2.693008,3.297330562255186,0.4285302494901398,Thiophene,SH,DHI,Unmethlyated,7 - DHI,thio
0_39_thio_B,COc1cc(C2:c(Br)ccc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.996959,-2.579971,2.416987,3.17308709177218,0.549065285795775,Thiophene,Br,DHI,Unmethlyated,7 - DHI,thio
0_40_thio_B,COc1cc(C2:cccc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.95072,-2.467649,2.483071,2.999238547894852,0.7955496478760529,Thiophene,none,DHI,Unmethlyated,7 - DHI,thio
0_41_thio_B,COc1cc(C2:c(C)ccc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.945017,-2.313959,2.631058,3.105870454920659,0.5916872966888701,Thiophene,methyl,DHI,Unmethlyated,7 - DHI,thio
0_42_thio_B,COc1cc(C2:c(C#N)ccc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.213298,-3.019784,2.193514,3.221179070931697,0.5455765850094032,Thiophene,cyanide,DHI,Unmethlyated,7 - DHI,thio
0_43_thio_B,COc1cc(C2:cc(OC(C)=O)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.966803,-2.494896,2.471907,3.2315248424521297,0.7973106252402207,Thiophene,Acetate,DHI,Unmethlyated,7 - DHI,thio
0_44_thio_B,COc1cc(C2:cc(NC(C)=O)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.010739,-2.394459,2.616279,3.172107166511049,0.798681523408134,Thiophene,Amide,DHI,Unmethlyated,7 - DHI,thio
0_45_thio_B,CNc1c:C(c2cc(OC)c(-c3c(OC)c(OC)cc4cc[nH]c34)s2):c2nsnc2c1,-4.892685,-2.117509,2.775175,3.249851499626597,0.7997561244647295,Thiophene,Amine,DHI,Unmethlyated,7 - DHI,thio
0_46_thio_B,COc1c:C(c2cc(OC)c(-c3c(OC)c(OC)cc4cc[nH]c34)s2):c2nsnc2c1,-4.96445,-2.373136,2.591314,3.1422995549420687,0.7967149523498391,Thiophene,Methoxy,DHI,Unmethlyated,7 - DHI,thio
0_47_thio_B,COc1cc(C2:cc(C=O)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.099282,-2.945878,2.153404,3.2876266076646266,0.8020736345780475,Thiophene,carbonyl,DHI,Unmethlyated,7 - DHI,thio
0_48_thio_B,COc1cc(C2:cc(S(=O)(=O)O)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.135699,-2.960358,2.175341,3.2698524597901804,0.7988684371719181,Thiophene,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,thio
0_49_thio_B,COc1cc(C2:cc(C(F)(F)F)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.152236,-2.818096,2.33414,3.2423834771599065,0.8056041481713668,Thiophene,Trifloro,DHI,Unmethlyated,7 - DHI,thio
0_50_thio_B,COc1cc(C2:cc(F)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.051102,-2.570826,2.480276,3.1786352134179765,0.8045421382931015,Thiophene,F,DHI,Unmethlyated,7 - DHI,thio
0_51_thio_B,COc1cc(C2:cc(O)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.014881,-2.398472,2.616409,3.2442498824698545,0.7962665848429614,Thiophene,OH,DHI,Unmethlyated,7 - DHI,thio
0_52_thio_B,COc1cc(C2:cc(S)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.036333,-2.535062,2.501271,3.4189513135968674,0.8019950052017767,Thiophene,SH,DHI,Unmethlyated,7 - DHI,thio
0_53_thio_B,COc1cc(C2:cc(Br)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.068953,-2.682814,2.386138,3.2105876284448094,0.8011278481372941,Thiophene,Br,DHI,Unmethlyated,7 - DHI,thio
0_54_thio_B,COc1cc(C2:cc(C)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.003502,-2.421877,2.581625,3.152541653489533,0.7719191604820647,Thiophene,methyl,DHI,Unmethlyated,7 - DHI,thio
0_55_thio_B,COc1cc(C2:cc(C#N)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.161504,-2.99852,2.162984,3.266088837569554,0.8088480040925061,Thiophene,cyanide,DHI,Unmethlyated,7 - DHI,thio
0_56_thio_B,COc1cc(C2:c(OC(C)=O)ncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.051347,-2.885343,2.166004,3.3940536476894465,0.7931173786413285,Thiophene,Acetate,DHI,Unmethlyated,7 - DHI,thio
0_57_thio_B,COc1cc(C2:c(NC(C)=O)ncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.116148,-2.787605,2.328543,3.331894727885845,0.7194842921991953,Thiophene,Amide,DHI,Unmethlyated,7 - DHI,thio
0_58_thio_B,CNc1ncc2nsnc2:C:1c1cc(OC)c(-c2c(OC)c(OC)cc3cc[nH]c23)s1,-4.805712,-2.514014,2.291698,3.3658713786240053,0.6825367445924864,Thiophene,Amine,DHI,Unmethlyated,7 - DHI,thio
0_59_thio_B,COc1cc(C2:c(OC)ncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.809976,-2.751857,2.058119,3.303820384674135,0.7895943784916408,Thiophene,Methoxy,DHI,Unmethlyated,7 - DHI,thio
0_60_thio_B,COc1cc(C2:c(C=O)ncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.07952,-3.205119,1.874401,3.451940004380271,0.4255478422780819,Thiophene,carbonyl,DHI,Unmethlyated,7 - DHI,thio
0_61_thio_B,COc1cc(C2:c(S(=O)(=O)O)ncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.294494,-3.458413,1.836081,3.4760708220730576,0.6832296044483636,Thiophene,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,thio
0_62_thio_B,COc1cc(C2:c(C(F)(F)F)ncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.259725,-3.169113,2.090612,3.3967948915519663,0.4501947358613893,Thiophene,Trifloro,DHI,Unmethlyated,7 - DHI,thio
0_63_thio_B,COc1cc(C2:c(F)ncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.020875,-2.99045,2.030425,3.3508668771031287,0.7944644185893083,Thiophene,F,DHI,Unmethlyated,7 - DHI,thio
0_64_thio_B,COc1cc(C2:c(O)ncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.984737,-2.882005,2.102732,3.399803370841948,0.6268228968834498,Thiophene,OH,DHI,Unmethlyated,7 - DHI,thio
0_65_thio_B,COc1cc(C2:c(S)ncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.137872,-2.915793,2.222079,3.493395320752504,0.4722274129281811,Thiophene,SH,DHI,Unmethlyated,7 - DHI,thio
0_66_thio_B,COc1cc(C2:c(Br)ncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.083993,-3.000093,2.0839,3.397613746512788,0.6447251970681351,Thiophene,Br,DHI,Unmethlyated,7 - DHI,thio
0_67_thio_B,COc1cc(C2:cncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.046647,-2.838329,2.208318,3.246455031411335,0.8022923295080716,Thiophene,none,DHI,Unmethlyated,7 - DHI,thio
0_68_thio_B,COc1cc(C2:c(C)ncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.014377,-2.708196,2.306181,3.273231814491321,0.648998344359309,Thiophene,methyl,DHI,Unmethlyated,7 - DHI,thio
0_69_thio_B,COc1cc(C2:c(C#N)ncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.168581,-3.259555,1.909027,3.405824533334463,0.5659966970023382,Thiophene,cyanide,DHI,Unmethlyated,7 - DHI,thio
0_70_thio_B,COc1cc(C2:nc(OC(C)=O)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.148508,-2.852015,2.296493,3.395884580586336,0.7698015551307696,Thiophene,Acetate,DHI,Unmethlyated,7 - DHI,thio
0_71_thio_B,COc1cc(C2:nc(NC(C)=O)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.11134,-2.710222,2.401118,3.300692272894028,0.7969556227621726,Thiophene,Amide,DHI,Unmethlyated,7 - DHI,thio
0_72_thio_B,CNc1cc2nsnc2:C(c2cc(OC)c(-c3c(OC)c(OC)cc4cc[nH]c34)s2):n1,-5.019732,-2.464195,2.555537,3.334348820283469,0.7692901529793891,Thiophene,Amine,DHI,Unmethlyated,7 - DHI,thio
0_73_thio_B,COc1cc2nsnc2:C(c2cc(OC)c(-c3c(OC)c(OC)cc4cc[nH]c34)s2):n1,-5.067549,-2.697598,2.369951,3.297096443446822,0.7974948045884611,Thiophene,Methoxy,DHI,Unmethlyated,7 - DHI,thio
0_74_thio_B,COc1cc(C2:nc(C=O)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.186956,-3.124048,2.062907,3.41757665087984,0.8030237738284339,Thiophene,carbonyl,DHI,Unmethlyated,7 - DHI,thio
0_75_thio_B,COc1cc(C2:nc(S(=O)(=O)O)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.376571,-3.302784,2.073787,3.4790484895668534,0.8239628545491366,Thiophene,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,thio
0_76_thio_B,COc1cc(C2:nc(C(F)(F)F)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.238123,-3.057838,2.180285,3.3769412935370777,0.7868361091415514,Thiophene,Trifloro,DHI,Unmethlyated,7 - DHI,thio
0_77_thio_B,COc1cc(C2:nc(F)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.15006,-2.853726,2.296334,3.3723734960655607,0.7981446678786323,Thiophene,F,DHI,Unmethlyated,7 - DHI,thio
0_78_thio_B,COc1cc(C2:nc(O)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.117946,-2.73697,2.380975,3.3937191132390847,0.8008148776620638,Thiophene,OH,DHI,Unmethlyated,7 - DHI,thio
0_79_thio_B,COc1cc(C2:nc(S)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.129198,-2.827985,2.301212,3.519725553310641,0.8021650848279891,Thiophene,SH,DHI,Unmethlyated,7 - DHI,thio
0_80_thio_B,COc1cc(C2:nc(Br)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.180127,-2.959944,2.220183,3.376491921825848,0.8052988370066321,Thiophene,Br,DHI,Unmethlyated,7 - DHI,thio
0_81_thio_B,COc1cc(C2:nccc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.035567,-2.710166,2.325401,3.180781405037709,0.798019749995179,Thiophene,none,DHI,Unmethlyated,7 - DHI,thio
0_82_thio_B,COc1cc(C2:nc(C)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.04906,-2.739845,2.309215,3.240546841324953,0.6225651060204821,Thiophene,methyl,DHI,Unmethlyated,7 - DHI,thio
0_83_thio_B,COc1cc(C2:nc(C#N)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.258866,-3.170547,2.088318,3.427352968943798,0.801785245272974,Thiophene,cyanide,DHI,Unmethlyated,7 - DHI,thio
0_84_thio_B,COc1cc(C2:nncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.148105,-3.040378,2.107727,3.358844591850896,0.8028334438250558,Thiophene,none,DHI,Unmethlyated,7 - DHI,thio
0_85_thio_B,COc1cc(C2:scc3ncc(OC(C)=O)nc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.854342,-2.429138,2.425204,3.375875415283554,0.8101283906554277,Thiophene,Acetate,DHI,Unmethlyated,7 - DHI,thio
0_86_thio_B,COc1cc(C2:scc3ncc(NC(C)=O)nc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.960741,-2.444827,2.515914,3.3034850715847,0.61878151558607,Thiophene,Amide,DHI,Unmethlyated,7 - DHI,thio
0_87_thio_B,CNc1cnc2cs:C(c3cc(OC)c(-c4c(OC)c(OC)cc5cc[nH]c45)s3):c2n1,-4.578257,-2.055679,2.522578,3.3410400908106945,0.8052872172659196,Thiophene,Amine,DHI,Unmethlyated,7 - DHI,thio
0_88_thio_B,COc1cnc2cs:C(c3cc(OC)c(-c4c(OC)c(OC)cc5cc[nH]c45)s3):c2n1,-4.775103,-2.175903,2.5992,3.2824132973794065,0.8023873123335729,Thiophene,Methoxy,DHI,Unmethlyated,7 - DHI,thio
0_89_thio_B,COc1cc(C2:scc3ncc(C=O)nc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.061094,-2.966731,2.094363,3.4024065558063725,0.8169327127928271,Thiophene,carbonyl,DHI,Unmethlyated,7 - DHI,thio
0_90_thio_B,COc1cc(C2:scc3ncc(S(=O)(=O)O)nc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.129687,-3.032291,2.097397,3.499987447383231,0.8471519518001294,Thiophene,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,thio
0_91_thio_B,COc1cc(C2:scc3ncc(C(F)(F)F)nc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.045201,-2.810878,2.234323,3.370415735224422,0.8106624164030416,Thiophene,Trifloro,DHI,Unmethlyated,7 - DHI,thio
0_92_thio_B,COc1cc(C2:scc3ncc(F)nc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.884794,-2.510896,2.373898,3.3794157143124304,0.8102409193129014,Thiophene,F,DHI,Unmethlyated,7 - DHI,thio
0_93_thio_B,COc1cc(C2:scc3ncc(O)nc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.807638,-2.282556,2.525081,3.4356278788920367,0.8047466576795891,Thiophene,OH,DHI,Unmethlyated,7 - DHI,thio
0_94_thio_B,COc1cc(C2:scc3ncc(S)nc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.924477,-2.500438,2.424039,3.539559363686312,0.7869696122258257,Thiophene,SH,DHI,Unmethlyated,7 - DHI,thio
0_95_thio_B,COc1cc(C2:scc3ncc(Br)nc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.947591,-2.650657,2.296934,3.3665597214680654,0.8127643217539517,Thiophene,Br,DHI,Unmethlyated,7 - DHI,thio
0_96_thio_B,COc1cc(C2:scc3nccnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.838425,-2.433346,2.405079,3.2009259105322148,0.8083794817096006,Thiophene,none,DHI,Unmethlyated,7 - DHI,thio
0_97_thio_B,COc1cc(C2:scc3ncc(C)nc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.786888,-2.296961,2.489928,3.2442370023267424,0.8074543876146275,Thiophene,methyl,DHI,Unmethlyated,7 - DHI,thio
0_98_thio_B,COc1cc(C2:scc3ncc(C#N)nc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.085132,-3.035135,2.049997,3.3947756137147564,0.8191155735540818,Thiophene,cyanide,DHI,Unmethlyated,7 - DHI,thio
0_99_thio_B,COc1cc(C2:scc3nc(OC(C)=O)cnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.85708,-2.432803,2.424277,3.3855176411428003,0.8115769899190597,Thiophene,Acetate,DHI,Unmethlyated,7 - DHI,thio
0_100_thio_B,COc1cc(C2:scc3nc(NC(C)=O)cnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.784864,-2.346113,2.43875,3.2999101125012293,0.8102268164784489,Thiophene,Amide,DHI,Unmethlyated,7 - DHI,thio
0_101_thio_B,CNc1cnc2:C(c3cc(OC)c(-c4c(OC)c(OC)cc5cc[nH]c45)s3):scc2n1,-4.654538,-2.09072,2.563818,3.3372642913292774,0.8069562056946135,Thiophene,Amine,DHI,Unmethlyated,7 - DHI,thio
0_102_thio_B,COc1cnc2:C(c3cc(OC)c(-c4c(OC)c(OC)cc5cc[nH]c45)s3):scc2n1,-4.780586,-2.207745,2.572841,3.2925972213206345,0.8071461382394942,Thiophene,Methoxy,DHI,Unmethlyated,7 - DHI,thio
0_103_thio_B,COc1cc(C2:scc3nc(C=O)cnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.986202,-2.901511,2.084691,3.4008865903785424,0.8102330661234706,Thiophene,carbonyl,DHI,Unmethlyated,7 - DHI,thio
0_104_thio_B,COc1cc(C2:scc3nc(S(=O)(=O)O)cnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.248838,-3.210925,2.037913,3.482297124802587,0.8201545950632657,Thiophene,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,thio
0_105_thio_B,COc1cc(C2:scc3nc(C(F)(F)F)cnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.056706,-2.7926,2.264106,3.381915487085465,0.7968763478624298,Thiophene,Trifloro,DHI,Unmethlyated,7 - DHI,thio
0_106_thio_B,COc1cc(C2:scc3nc(F)cnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.937625,-2.542766,2.394859,3.388889059571822,0.810132415554833,Thiophene,F,DHI,Unmethlyated,7 - DHI,thio
0_107_thio_B,COc1cc(C2:scc3nc(O)cnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.823003,-2.310106,2.512897,3.431037717890248,0.8079608264618604,Thiophene,OH,DHI,Unmethlyated,7 - DHI,thio
0_108_thio_B,COc1cc(C2:scc3nc(S)cnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.936554,-2.497821,2.438733,3.5490327089457043,0.7898924121466994,Thiophene,SH,DHI,Unmethlyated,7 - DHI,thio
0_109_thio_B,COc1cc(C2:scc3nc(Br)cnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.05114,-2.710637,2.340503,3.380880830591499,0.8128961366581977,Thiophene,Br,DHI,Unmethlyated,7 - DHI,thio
0_110_thio_B,COc1cc(C2:scc3nc(C)cnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.85644,-2.349752,2.506688,3.2504999719152927,0.788813530930322,Thiophene,methyl,DHI,Unmethlyated,7 - DHI,thio
0_111_thio_B,COc1cc(C2:scc3nc(C#N)cnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.149746,-3.065798,2.083948,3.403929632729451,0.8157071145862815,Thiophene,cyanide,DHI,Unmethlyated,7 - DHI,thio
0_139_thio_B,COc1cc(C2:c(OC(C)=O)ccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.085867,-2.53115,2.554717,3.165416822812196,0.7918176425096067,Thiophene,Acetate,DHI,Unmethlyated,7 - DHI,thio
0_140_thio_B,COc1cc(C2:c(NC(C)=O)ccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.171897,-2.434065,2.737832,3.1330153498171054,0.6540483076309934,Thiophene,Amide,DHI,Unmethlyated,7 - DHI,thio
0_141_thio_B,CNc1ccc2nonc2:C:1c1cc(OC)c(-c2c(OC)c(OC)cc3cc[nH]c23)s1,-4.837337,-2.163729,2.673608,3.1842969620293635,0.6941254719700738,Thiophene,Amine,DHI,Unmethlyated,7 - DHI,thio
0_142_thio_B,COc1cc(C2:c(OC)ccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.835672,-2.390707,2.444966,3.0761040493240923,0.79040955592345,Thiophene,Methoxy,DHI,Unmethlyated,7 - DHI,thio
0_143_thio_B,COc1cc(C2:c(C=O)ccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.269395,-2.918597,2.350797,3.222473452954169,0.6201973870979169,Thiophene,carbonyl,DHI,Unmethlyated,7 - DHI,thio
0_144_thio_B,COc1cc(C2:c(S(=O)(=O)O)ccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.385198,-3.055389,2.329809,3.226846008177276,0.4742826080065907,Thiophene,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,thio
0_145_thio_B,COc1cc(C2:c(C(F)(F)F)ccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.149705,-2.772295,2.37741,3.21540134316487,0.5932949551621628,Thiophene,Trifloro,DHI,Unmethlyated,7 - DHI,thio
0_146_thio_B,COc1cc(C2:c(F)ccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.03441,-2.611562,2.422847,3.1107793994644872,0.8031125522776703,Thiophene,F,DHI,Unmethlyated,7 - DHI,thio
0_147_thio_B,COc1cc(C2:c(O)ccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.101032,-2.348922,2.75211,3.1326096320226275,0.6994715754502534,Thiophene,OH,DHI,Unmethlyated,7 - DHI,thio
0_148_thio_B,COc1cc(C2:c(S)ccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.129019,-2.461547,2.667472,3.2855629415038443,0.5799359017973784,Thiophene,SH,DHI,Unmethlyated,7 - DHI,thio
0_149_thio_B,COc1cc(C2:c(Br)ccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.100763,-2.654457,2.446306,3.161319471020839,0.7205521337885787,Thiophene,Br,DHI,Unmethlyated,7 - DHI,thio
0_150_thio_B,COc1cc(C2:cccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.13668,-2.577765,2.558915,2.9678292072355106,0.8047774761119717,Thiophene,none,DHI,Unmethlyated,7 - DHI,thio
0_151_thio_B,COc1cc(C2:c(C)ccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.034011,-2.4029,2.631111,3.094102834169318,0.703445284473583,Thiophene,methyl,DHI,Unmethlyated,7 - DHI,thio
0_152_thio_B,COc1cc(C2:c(C#N)ccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.349001,-3.12449,2.224512,3.209808111553997,0.625404024594617,Thiophene,cyanide,DHI,Unmethlyated,7 - DHI,thio
0_153_thio_B,COc1cc(C2:cc(OC(C)=O)cc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.070185,-2.544058,2.526127,3.1891835985896098,0.8122638840065982,Thiophene,Acetate,DHI,Unmethlyated,7 - DHI,thio
0_154_thio_B,COc1cc(C2:cc(NC(C)=O)cc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.119317,-2.446066,2.673251,3.12976592264853,0.8003738380874649,Thiophene,Amide,DHI,Unmethlyated,7 - DHI,thio
0_155_thio_B,CNc1c:C(c2cc(OC)c(-c3c(OC)c(OC)cc4cc[nH]c34)s2):c2nonc2c1,-5.001902,-2.159409,2.842493,3.205131534198768,0.8006469873719765,Thiophene,Amine,DHI,Unmethlyated,7 - DHI,thio
0_156_thio_B,COc1c:C(c2cc(OC)c(-c3c(OC)c(OC)cc4cc[nH]c34)s2):c2nonc2c1,-5.080451,-2.433671,2.646779,3.097579589514238,0.801621906729829,Thiophene,Methoxy,DHI,Unmethlyated,7 - DHI,thio
0_157_thio_B,COc1cc(C2:cc(C=O)cc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.2129,-3.04374,2.169159,3.2429066422367967,0.8065953839079476,Thiophene,carbonyl,DHI,Unmethlyated,7 - DHI,thio
0_158_thio_B,COc1cc(C2:cc(S(=O)(=O)O)cc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.24623,-3.031066,2.215164,3.22705593373559,0.818961310776613,Thiophene,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,thio
0_159_thio_B,COc1cc(C2:cc(C(F)(F)F)cc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.269925,-2.888704,2.381221,3.1995869511053154,0.8100543650366664,Thiophene,Trifloro,DHI,Unmethlyated,7 - DHI,thio
0_160_thio_B,COc1cc(C2:cc(F)cc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.241173,-2.688913,2.552261,3.132355249196152,0.8104737887284459,Thiophene,F,DHI,Unmethlyated,7 - DHI,thio
0_161_thio_B,COc1cc(C2:cc(O)cc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.129854,-2.464514,2.66534,3.19796991824803,0.8039314637012446,Thiophene,OH,DHI,Unmethlyated,7 - DHI,thio
0_162_thio_B,COc1cc(C2:cc(S)cc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.147946,-2.595406,2.552539,3.3726713493750413,0.8055758254987301,Thiophene,SH,DHI,Unmethlyated,7 - DHI,thio
0_163_thio_B,COc1cc(C2:cc(Br)cc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.180427,-2.746755,2.433671,3.164307664222985,0.8097186864710245,Thiophene,Br,DHI,Unmethlyated,7 - DHI,thio
0_164_thio_B,COc1cc(C2:cc(C)cc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.043425,-2.414814,2.628611,3.106261689267708,0.8020762824884619,Thiophene,methyl,DHI,Unmethlyated,7 - DHI,thio
